Form	Hyphenation

# SPDX-License-Identifier: Unicode-DFS-2016

aan	aan
aanbeveling	aan➊be➊ve➊ling
aanbieden	aan➊bie➊den
aanbod	aan➊bod
aandacht	aan➊dacht
aandeel	aan➊deel
aandeelhouder	aan➋deel➊hou➋der
aandeelhouders	aan➋deel➊hou➋ders
aandeelhoudersvergadering	aan➋deel➊hou➋ders➊ver➋ga➋de➋ring
aandelen	aan➊de➊len
aandelenbeurzen	aan➋de➋len➊beur➋zen
aandelenmarkten	aan➋de➋len➊mark➋ten
aangeboden	aan➊ge➊bo➊den
aangegeven	aan➊ge➊ge➊ven
aangehouden	aan➊ge➊hou➊den
aangeklaagd	aan➊ge➊klaagd
aangekondigd	aan➊ge➊kon➊digd
aangekondigde	aan➊ge➊kon➊dig➊de
aangenomen	aan➊ge➊no➊men
aangepast	aan➊ge➊past
aangetroffen	aan➊ge➊trof➊fen
aangezien	aan➊ge➊zien
aangifte	aan➊gif➊te
aanhet	aan➊het
aanhoudende	aan➊hou➊den➊de
aankondiging	aan➊kon➊di➊ging
aankoop	aan➊koop
aanleiding	aan➊lei➊ding
aanloop	aan➊loop
aanpak	aan➊pak
aanslag	aan➊slag
aanslagen	aan➊sla➊gen
aanstaande	aan➊staan➊de
aantal	aan➊tal
aantrekkelijk	aan➊trek➊ke➊lijk
aanval	aan➊val
aanvankelijk	aan➊van➊ke➊lijk
aanvragen	aan➊vra➊gen
aanwezig	aan➊we➊zig
aanzienlijk	aan➊zien➊lijk
aarde	aar➊de
aardig	aar➊dig
Abn	Abn
ABN	ABN
absoluut	ab➊so➊luut
account	ac➊count
acht	acht
achter	ach➊ter
achtergrond	ach➋ter➊grond
acteur	ac➊teur
actie	ac➊tie
actief	ac➊tief
acties	ac➊ties
actieve	ac➊tie➊ve
activiteiten	ac➊ti➊vi➊tei➊ten
actrice	ac➊tri➊ce
actuele	ac➊tu➊e➊le
adres	adres
advies	ad➊vies
adviseur	ad➊vi➊seur
advocaat	ad➊vo➊caat
advocaten	ad➊vo➊ca➊ten
Aegon	Ae➊gon
AEGON	AE➊GON
Aex	Aex
AEX	AEX
afdeling	af➊de➊ling
affaire	af➊fai➊re
afgelopen	af➊ge➊lo➊pen
afgenomen	af➊ge➊no➊men
afgerond	af➊ge➊rond
afgesloten	af➊ge➊slo➊ten
afgesproken	af➊ge➊spro➊ken
afhankelijk	af➊han➊ke➊lijk
