Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 953277

aba	5245
Aba	7343
Abaeza	37764
Abana	66087
Abarimi	6294
Abedeniko	14686
Abiata	30421
Abibi	5245
Abida	3147
Abidani	4196
Abidi	4196
Abidoni	8392
Abieli	3147
Abieza	10490
Abihaili	7343
Abihu	12588
Abimaele	2098
Abimeleki	63989
Abinadabi	11539
Abinoami	4196
Abiqeli	17833
Abirami	12588
Abisai	29372
Abisaqa	5245
Abisua	6294
Abisura	3147
Abitali	2098
Abiuda	2098
Abusalamu	105950
Ada	15735
Adaia	10490
Adama	31470
Adana	3147
Adarameleki	3147
ade	28323
adei	2098
adeni	2098
Adibilu	2098
Adieli	4196
Adima	2098
Adina	2098
Adini	3147
Adireli	2098
Adonaeza	28323
Adoni	5245
Adonikami	3147
Adoniramu	5245
Adonizedeki	2098
Adulamu	10490
adumi	2098
adumia	2098
Adumimi	2098
adumuna	2098
Aduru	12588
aeana	113293
Aekoniami	7343
Aeneasi	3147
aesi	41960
agoi	1815841
agoso	9441
Ahalai	2098
Ahava	3147
Ahazaea	47205
Ahiama	2098
Ahieza	5245
Ahihudi	2098
Ahikama	19931
Ahiludi	5245
Ahimani	4196
Ahimaza	17833
Ahimeleki	20980
Ahimoti	2098
Ahinoami	7343
Ahio	6294
Ahira	4196
Ahisamaka	3147
Ahitopeli	20980
Ahitubi	14686
Ahiza	23078
aho	13637
ahoa	19931
ahoi	6294
Ai	57695
Aia	6294
Ain	4196
Aini	5245
Airami	2098
Aisake	150008
Aisea	62940
Aizaloni	10490
aka	30421
Akabora	6294
Akaia	11539
Akarabimi	3147
Akasa	8392
Akasia	5245
akesia	29372
Akimi	2098
Akipasi	2098
Akisapa	2098
Akisi	19931
Akizibi	4196
Akubo	8392
Akuila	8392
Alamoni	2098
Alavani	2098
ale	17833
Alekezada	7343
Alekezadaria	4196
Alemeti	4196
Aleph	4196
Alepiasi	5245
alili	19931
alilia	3147
Aliva	2098
aloesi	4196
Alomodadi	2098
Ama	2098
Amaleki	53499
Amanoni	22029
Amaraea	17833
Amaramu	15735
Amasa	14686
Amasai	7343
Amasia	2098
Amazaea	48254
Amazi	2098
ametiseti	3147
Amieli	5245
Amihudi	11539
Aminadabi	15735
Amisadai	4196
Amitai	2098
Amoki	2098
Amoni	144763
Amoraiti	97558
Ana	2098
Anabi	2098
Anaha	13637
