Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 285138

a	2191921
Abɛl	28056
Adamen	7014
Agabise	7014
Agiriba	52606
ah	66634
Ah	217438
ãhã	10521
Alefa	10521
Alefɛ	17535
Aleluya	10521
Amɛn	94690
Aminada	14028
Amose	7014
Ana	7014
Andere	49099
Apolosu	45591
Arabe	14028
Araŋ	7014
Arbi	7014
Arisarkɛ	17535
Arisyipe	7014
Asosa	7014
Atɛn	14028
Atɛnfa	7014
Awa	14028
ãwã	178860
aye	14028
Aye	136775
ba	13888012
Baasya	7014
Babilɔn	45591
Babilɔnfa	7014
Bala	7014
Balaam	24549
Barebaa	49099
Barnabaase	150804
Bateremi	14028
bebe	24549
Beree	17535
Berenise	10521
Betelɛmu	31563
Bɛ̃syamɛ	14028
bii	1820171
bir	7014
Bitini	7014
blokũũ	10521
boo	929374
boofa	7014
Bosor	7014
Brama	490990
bua	150804
buar	56113
buarbuar	10521
Buase	7014
bule	14028
bur	308622
busãã	701414
bya	1665860
byɛ	8115368
ca	326157
cã	5786671
caa	10521
cãã	2027088
cããfa	21042
Cããfua	35070
cããngbãŋ	7014
cããŋ	157818
cããr	49099
cabelar	7014
cabii	38577
cacar	24549
cãfa	7014
cafãn	77155
cafuɛ̃	42084
cagbar	10521
cai	7014
caifua	14028
calaifua	10521
calangusya	73648
calangusyam	45591
calɛ	7014
calɛle	10521
canaandi	17535
canaandile	42084
cãŋ	77155
capĩy	7014
capua	49099
car	112226
carle	56113
casyadir	17535
casyaŋ	17535
casyar	10521
cãtrohofa	17535
cãtrohosaha	10521
cãwãã	35070
cawai	7014
cay	7014
cãyĩhĩ	17535
cãyĩĩ	31563
cayɔr	70141
cayroŋ	10521
cɛŋ	14028
cɛr	547103
cɛrfa	56113
cɛrsadyaha	14028
cɛrsaha	7014
cɛrwai	10521
cigege	21042
cĩĩ	14028
cĩĩfa	119240
cĩĩfua	161325
cĩĩnde	3044140
cĩĩndefua	10521
cĩn	17535
cir	105212
cɔɔ	1045107
cra	28056
crã	315636
crãhã	7014
crãŋ	21042
cre	7014
crɛŋcrɛŋ	17535
Crise	2111258
cuhu	28056
dãã	196396
dããn	136775
Dabya	7014
Dabyafa	7014
Dama	63127
Damasu	56113
dar	38577
Darbu	10521
darkuɛ	10521
dawar	24549
dawarfa	70141
Dawarfua	7014
Dawide	252509
defĩĩ	213931
