Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 577633

a	5193
á	13849
Aaron	5193
Aarón	38086
Aaronman	77904
Aaronmanta	3462
Aaronmantaj	3462
Aaronmanwan	31161
Aaronpa	145421
Aaronpaj	25968
Aaronpajwan	6924
Aaronpata	6924
Aaronpis	6924
Aaronqa	86560
Aaronta	34624
Aarontaj	13849
Aarontajrí	5193
Aarontawan	24236
Aaronwan	102140
Aaronwanqa	3462
Abadón	3462
Abarim	8656
abarimpi	3462
Abdías	6924
Abdiaspa	3462
Abdiasqa	6924
Abdiasta	3462
Abdijpa	3462
Abdón	5193
Abdonta	5193
Abed	12118
abeja	51936
Abel	27699
Abelpa	12118
Abelpis	5193
Abelta	6924
abi	3462
Abi	3462
Abiam	5193
Abías	24236
Abiaspa	3462
Abiaspata	3462
Abiasqa	12118
Abiasta	3462
Abiastaj	3462
Abiatar	5193
Abiatarman	3462
Abiatarpa	13849
Abiatarqa	3462
Abiatarta	8656
Abiatarwan	8656
Abib	6924
Abidán	6924
Abielpa	5193
Abiezer	5193
Abiezerpa	8656
Abigail	6924
Abigailman	3462
Abigailpa	5193
Abigailqa	8656
Abigailtaj	5193
Abigailwan	3462
Abihail	3462
Abihailpa	6924
Abiliniapi	3462
Abimelec	10387
Abimelecman	6924
Abimelecpa	12118
Abimelecqa	39817
Abimelecrí	3462
Abimelecta	19043
Abimelectaj	6924
Abimelectajrí	3462
Abimelecwan	3462
Abinadab	5193
Abinadabpa	6924
Abinadabta	5193
Abinoampa	5193
abiqa	13849
Abiram	3462
Abirampa	3462
Abiramwan	5193
Abisagta	6924
Abisai	6924
Abisaiman	3462
Abisaipa	3462
Abisaiqa	10387
Abisaita	3462
Abisaiwan	8656
Abisalompa	3462
Abisúa	3462
Abitalpa	3462
Abiú	8656
Abiudpa	3462
Abiudtaj	3462
Abiuwan	5193
Abiuwanqa	5193
Abner	20774
Abnerman	3462
Abnerpa	10387
Abnerqa	36355
Abnerta	13849
Abnertaj	8656
Abnertaqa	3462
Abnerwan	5193
Abraham	124646
Abrahamman	81366
Abrahammanta	8656
Abrahampa	166195
Abrahampaj	6924
Abrahampata	22505
Abrahampis	8656
Abrahamqa	138496
Abrahamrí	5193
Abrahamta	69248
Abrahamtaj	19043
Abrahamtajrí	12118
Abrahamwan	38086
Abram	17312
Abramman	13849
Abrampa	3462
Abrampaj	5193
