Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 657344

abadi	66936
abaikan	6085
abang	22819
abangku	9127
abangmu	39553
abangnya	31946
Abarim	10648
Abba	4563
Abda	3042
abdi	27382
Abdon	12170
Abednego	22819
Abel	19776
Abi	3042
Abia	45638
Abiam	9127
Abib	10648
Abida	3042
Abidan	7606
Abiel	4563
Abiezer	16734
Abigail	28904
Abihail	9127
Abihu	18255
Abihud	4563
Abimael	3042
Abimelekh	106489
Abinadab	19776
Abinoam	6085
Abiram	16734
Abisag	7606
Abisai	38031
Abisalom	3042
Abisua	6085
Abisur	3042
Abital	3042
Abner	98882
Abraham	419871
Abram	117138
Abrona	3042
Absalom	168861
abu	62372
Abyatar	45638
acara	4563
acungkan	3042
ada	3994864
Adah	12170
adakah	118659
Adakah	416828
adakan	9127
adakanlah	41074
adalah	333158
Adam	30425
adanya	34989
Adapun	13691
Adar	21297
adat	39553
Adaya	13691
Adbeel	3042
Adiel	4563
adik	88233
adikku	13691
adikmu	33468
adiknya	45638
adikudrati	4563
adil	126265
adili	3042
Adililah	3042
Adin	6085
adindaku	7606
Adma	7606
Adna	6085
Adoni	7606
Adonia	47159
Adonikam	4563
Adoniram	3042
Adoram	3042
Adramelekh	4563
Adriel	3042
aduan	3042
Aduh	34989
Aduhai	6085
Adulam	16734
Adumim	3042
adunan	16734
adunanmu	4563
Afek	13691
Agabus	3042
Agag	21297
agak	18255
agaknya	3042
agama	19776
Agama	36510
agar	275350
agas	10648
agihkan	3042
Agripa	19776
agung	77584
Ah	19776
Aha	9127
Ahab	149084
Ahas	66936
Ahasyweros	45638
Ahawa	4563
Ahaz	3042
Ahazia	62372
Ahi	3042
Ahia	38031
Ahiam	3042
Ahiezer	9127
Ahihud	3042
Ahikam	30425
Ahilud	7606
Ahimaas	24340
Ahiman	6085
Ahimelekh	27382
Ahimot	3042
Ahinoam	10648
Ahio	9127
Ahira	7606
Ahiram	3042
Ahisamakh	4563
Ahitofel	30425
Ahitub	19776
Ahlai	3042
ahli	336201
Ahohi	7606
Aholiab	9127
Ai	62372
aib	74542
aibkan	3042
aibku	4563
aibmu	10648
Ain	7606
air	1516709
airku	3042
airmu	10648
airnya	44116
ais	7606
ajaib	73021
Ajaklah	3042
ajal	9127
ajalku	6085
ajalmu	6085
ajalnya	10648
ajar	3042
Ajar	4563
ajaran	247967
ajaranku	6085
