Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 226956

a	1017818
aan	26436
Aan	26436
ab	52873
Ab	101341
Abel	35249
Abia	8812
Abraham	237931
Abrahameha	8812
Abrahames	22030
Abrahameske	35249
Abrahameskre	35249
Abrahameskro	30842
Abrahamestar	22030
Abrahameste	101341
Achaja	52873
Adam	61685
Adames	8812
Agabo	8812
Agrippa	66092
Ake	35249
Akwila	26436
Alexandria	17624
Alexandro	26436
Alfeo	22030
am	52873
Am	66092
Amen	114559
Aminadab	8812
Amos	8812
an	18474946
anah	30842
anal	26436
anals	8812
anam	13218
anams	13218
anan	577204
Anania	39655
Ananias	13218
anans	35249
anap	83716
anas	568392
anau	44061
Andreas	61685
Aneas	8812
aneh	13218
anell	916477
anella	44061
anenn	471457
anenna	17624
aness	8812
anlo	127778
anom	52873
Antiochia	96935
Antipas	8812
ap	22400817
Apollo	52873
Arabia	13218
Archippo	8812
Areopag	13218
Arimatia	17624
Aristarcho	17624
Aron	13218
Artemis	22030
Asia	83716
Asser	8812
Assos	13218
atch	35249
Atch	66092
atchah	35249
atcham	35249
atchan	163027
atchans	13218
atchap	52873
atchas	365709
atchau	26436
atcheh	13218
atchell	568392
atchella	171839
atchenn	458238
atchenna	79310
atchess	8812
atchom	8812
Athen	26436
awa	13218
Awa	259962
awenn	158621
Awenn	308429
baar	118965
Babilon	39655
Babilonia	17624
bacht	484675
bachtele	30842
Bachtele	88122
bachteles	114559
Bachteli	8812
bachtelo	652108
bachtjatar	52873
bachtleder	26436
baja	8812
bakre	140996
bakren	39655
bakrende	17624
bakrenge	13218
bakrengre	44061
bakrengro	96935
bakres	35249
bakreske	13218
bakreskro	13218
bakrestar	8812
bakro	158621
bal	26436
bale	35249
balende	48467
balentsa	26436
balla	123371
bange	22030
bangen	8812
bangi	13218
bango	61685
bar	436207
Barabas	17624
Barabes	30842
bare	1070692
bareder	471457
barengri	52873
barentsa	74904
bares	224713
bari	868009
Barnabas	145402
Barnabeha	8812
Barnabes	35249
Barnabeste	26436
baro	4577979
barra	334866
Barsabas	8812
Bartolomeo	17624
bashepangre	22030
bashepangren	8812
bashepaskri	74904
bashepen	30842
bashno	57279
bashram	8812
bashrell	8812
bema	88122
beme	83716
beng	502300
benga	158621
bengeha	17624
bengen	123371
bengende	8812
benges	70498
bengeske	17624
bengeskre	22030
bengeskri	66092
bengeskro	92528
