Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 682491

A	1983908
Á	209526
Ã	27839
Áɑ̀	24908
Àɑ̀	2930
Aɑfɑ	4395
Aɑsi	38095
Aɑsiɑ	58608
Aɑsii	14652
Abɑdimmu	11721
Abɑrɑhɑmmu	297439
Abɑrɑhɑmmuu	58608
Abɑrɑmmu	48352
Abɑrɑmmuu	24908
Abɛdi	14652
Abɛɛdi	30769
Abɛɛri	7326
Abi	7326
Abiɑ	5860
Abiɑtɑɑ	43956
Abidɑɑ	2930
Abidɑmmu	13186
Abidɑnni	5860
Abiesɛɛ	14652
Abikɑii	39560
Abikɑyɛɛdi	20513
Abikɑyɛɛdii	4395
Abimɛdɛki	58608
Abimɛdɛkii	19047
Abimmɑyɛɛdi	2930
Abinnɑdɑbu	17582
Abinnɔɑmmu	5860
Abisɑki	2930
Abisuɑ	4395
Abisuɑɑ	4395
Abisuu	2930
Abitɑdi	2930
Abiu	16117
Abiyɑ	32234
Abiyɑi	2930
Abiyɑmmu	4395
Abiyɑmmuu	2930
Abiyɑsɑfu	4395
Abiyɛɛdi	4395
Abɔɔ	4395
Abudɑ	4395
Abudi	4395
Abudiɑsi	24908
Abudonni	10256
Abunɛɛ	76191
Abusɑdɔmmu	112822
Abusɑdɔmmuu	19047
Adɑ	14652
Adɑɑ	27839
Adɑbɑ	29304
Adɑbɑɑ	11721
Adɑbii	11721
Adɑbiibɛ	2930
Adɑbu	5860
Adɑbubɛ	10256
Adɑdɑ	2930
Adɑdɑmɑdɛki	2930
Adɑdɑti	5860
Adɑdesɛɛ	29304
Adɑdi	49817
Adɑdii	21978
Adɑfɑɑ	7326
Adɑfunɑɑ	5860
Adɑii	2930
Adɑmɛdɛki	2930
Adɑmmiɑ	2930
Adɑmmu	32234
Adɑmmuu	5860
Adɑmu	2930
Adɑnni	7326
Adɑri	4395
Adɑyɑ	17582
Adɑyɑɑ	2930
Adedii	4395
Adeduyɑ	5860
Ademɛti	4395
Adesɛti	4395
Adɛkisɑ̃ntiri	13186
Adi	11721
Adibɑ	17582
Adibonɑ	2930
Adidi	8791
Adifɑdi	2930
Adifɑdiibɛ	2930
Adifɑkisɑri	2930
Adifee	7326
Adifi	2930
Adii	4395
Adikiibɛ	4395
Adikiti	4395
Adikɔbu	7326
Adimɑ	5860
Adimɑtee	5860
Adiminni	2930
Adimmu	14652
