Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 208290

a	686542
Aarun	28805
ab	76815
aba	43208
ababa	28805
abagat	14402
abala	9601
Abala	115223
aban	2534927
abasad	24004
abat	24004
abi	528109
Abil	33606
abinugtang	9601
Abraham	537711
abuluy	14402
abunda	115223
abunu	9601
aburidu	14402
abwat	57611
Abyas	14402
Abyud	9601
adal	100820
adalan	14402
Adam	81616
aday	24004
Adi	9601
adlaw	19203
Admin	9601
adnugan	96019
aduk	52810
ag	5636372
Agabu	9601
Agar	14402
agaw	14402
agawun	14402
Agripa	67213
agud	259253
aguman	43208
agwanta	148830
agwantahun	62412
ahan	14402
ahinanda	48009
ahun	38407
ainalsa	19203
Ainalsa	19203
ainampu	19203
ainanak	57611
ainintirga	14402
akaan	9601
akan	48009
Akas	9601
Akaya	67213
Akila	48009
Akim	9601
akitan	364875
aku	6591771
akuun	24004
alaala	225646
alaalahun	19203
alabasturu	14402
alad	72014
alaga	220845
alagaan	62412
alagad	158432
Alagai	19203
alagdun	38407
alak	182437
alalahana	9601
Alalahana	19203
alalahanun	115223
alam	1339478
alaman	9601
alamun	19203
alang	134427
alangan	38407
aldaw	67213
Alihandirya	19203
Alihanduru	28805
alinaban	14402
alinlangan	76815
alistu	235248
aliwliw	19203
Alpa	14402
Alpiyu	24004
alutatip	24004
ama	456094
Ama	1257861
amak	72014
aman	134427
Amang	148830
amat	148830
ambag	19203
ambagan	14402
ambahan	14402
amihan	9601
amihanun	24004
Amin	144029
Aminadab	19203
ampara	62412
amparahun	33606
ampu	129626
ampud	19203
ampui	9601
Ampui	9601
amu	355273
Amus	19203
an	2731768
ana	33606
anak	3912813
anakan	96019
anan	547313
Ananiyas	91218
Anas	19203
Andiris	76815
ang	43208
angan	14402
angay	1766767
anghil	1113831
anglit	48009
ani	144029
anihun	19203
anin	19203
aninu	14402
antabayanan	9601
anti	14402
Anti	24004
Antiyukya	148830
anun	96019
anung	76815
anus	48009
anyamu	28805
anyu	48009
apan	24004
apas	57611
apasan	9601
apasi	9601
api	9601
apihun	33606
apinakaun	14402
apu	206442
Apulus	76815
apun	14402
apustul	48009
Apustul	451293
aput	24004
apuun	14402
apuy	412885
araba	14402
Arabya	14402
aradu	14402
aragwantahun	9601
Aram	9601
arani	724950
aranyun	43208
arasawan	19203
aratubangan	9601
aratwan	19203
arawatan	38407
arawayan	57611
