Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 242743

a	48784104
á	10187729
aa	4329682
aaca	20597
aata	41195
aawo	16478
Aawo	218337
Abba	8239
Abija	12358
Abiyuda	8239
Afisa	90630
Agabu	8239
agrraa	57674
Agrripa	49434
aha	13368047
Ahazi	8239
Akaya	41195
Aki	8239
Akyila	28837
Akyipu	8239
Alezanda	20597
Alezandrra	16478
Alfa	12358
Alifayu	20597
alikama	65913
Aminada	12358
Amo	8239
ana	2393477
anaa	57674
Ananiya	49434
Anasi	16478
Andrru	45315
ankya	2826034
ankyang	296609
Antakyia	86511
Apolo	45315
arewa	16478
Arimatiya	16478
Arrabiya	12358
Arresa	8239
Arristaku	20597
Arritemi	20597
Arruna	20597
Asa	8239
Asha	8239
Asia	78272
Aso	8239
Atina	24717
awa	57674
Azo	8239
azrrufa	61793
baara	20597
Babila	45315
bacia	8239
Balamu	12358
bamba	57674
Banisi	12358
barra	8239
Barra	16478
Barraba	53554
Barrnaba	148304
Barrsaba	8239
batisma	420197
Batolomi	16478
be	7023889
bē	205979
be̱	712687
Be̱	1132885
beeko	45315
Beelzebu	28837
be̱e̱ne̱	8239
beewa	78272
beewang	8239
be̱mbe̱mbe̱	16478
benci	8239
be̱ne̱	65913
Be̱ne̱	9961152
Be̱ne̱ng	32956
be̱ng	12358
Benjemi	16478
benkyi	8239
bererere	8239
be̱ri	568502
Beseda	28837
Be̱talahami	28837
Betani	57674
Betefaji	12358
bi	7604750
bí	8239
bî	477871
bī	37076
bie̱li	8239
bikyi	90630
bikying	12358
Bilatu	276012
bing	28837
bîng	16478
birina	20597
Birriya	24717
Bitiniya	8239
Bowaza	12358
bra	6129939
brá	8239
brang	160663
briing	70032
brimbri	12358
bro	354284
bró	57674
brra	2620054
brrá	725046
brraa	12358
brrabe̱	16478
Brrabe̱	2768359
brrabrrang	49434
brrabrráng	37076
brrang	98869
brráng	53554
brranyi	140065
Brranyi	498469
brredi	276012
brri	160663
brro	877471
brró	61793
brrong	98869
brru	1116407
brrubrru	152424
brrubrrubrru	8239
brrubrrung	8239
bru	197739
brumbrumbru	12358
Bulu	951623
Bulung	24717
Buntu	8239
c	16478
ca	420197
cá	8239
canca	230696
cang	74152
canve	37076
Canve	144185
canvé	197739
ce	1396538
cé̱	156544
ce̱	5141239
ce̱e̱le̱	74152
cence	1062852
cereng	160663
