Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 979139

a	136854
à	3063
A.S	2042
A1	3063
AAE	28596
AAS	3063
ab	3063
AB	9191
abām	27575
abas	53107
abās	34724
Abasa	2042
Abašins	8170
Abavā	2042
ABC	26553
ABC7	2042
Abdela	2042
Abderahmans	2042
Abdeslama	2042
Abdeslams	8170
Abdeslamu	2042
Abdulas	3063
Abdulgadirs	2042
Abduls	2042
Abe	8170
Abedi	8170
aber	2042
Abhāzija	2042
Abhāzijā	5106
Abhāzijas	13276
abi	33703
abiem	17362
abiturientiem	5106
abiturientu	2042
abiturientus	2042
ABLV	5106
ābolā	2042
āboliem	3063
Āboliņa	4085
Āboliņš	6127
ābolos	2042
Āboltiņa	22468
Āboltiņas	5106
Āboltiņu	2042
ābolu	11234
ābolus	5106
abonenta	3063
abonentu	4085
abortu	4085
abos	9191
about	6127
abpusējas	2042
abpusējās	9191
abpusēji	2042
abpusējo	9191
abpusējos	2042
abpusējs	2042
abpusēju	3063
Abramovs	5106
Abramovu	2042
Abrams	7149
Abruco	4085
ABS	2042
absolūta	3063
absolūtā	5106
absolūtais	7149
absolūtas	3063
absolūti	57193
absolūto	8170
absolūts	4085
absolūtu	4085
absolvējis	4085
absolvējuši	2042
absolventi	9191
absolventiem	9191
absolvents	3063
absolventu	4085
absolventus	2042
absorbcijas	2042
absurda	7149
absurdas	3063
absurdi	13276
absurds	8170
absurdu	6127
abu	161366
Abū	2042
abus	9191
acāliju	4085
account	3063
aci	12255
acī	7149
acij	3063
acīm	29617
acīmredzama	11234
acīmredzamas	5106
acīmredzami	21447
acīmredzamo	2042
acīmredzams	12255
acīmredzamu	7149
acīmredzamus	2042
acīmredzot	16340
Acīmredzot	17362
acis	40852
acīs	56171
ĀCM	59235
acs	3063
Action	2042
ACTUV	2042
acu	29617
aculiecinieka	7149
aculiecinieki	11234
Aculiecinieki	24511
aculieciniekiem	5106
aculiecinieks	3063
Aculiecinieks	5106
aculiecinieku	11234
aculieciniekus	2042
acumirklī	11234
ACX	4085
Ačinas	2042
Ačinska	2042
Ačinskā	4085
Ačinskas	4085
Ačinsku	2042
āda	2042
ādā	4085
Adamkus	2042
Adamovičs	2042
Ādams	6127
Ādamsons	2042
Adamss	2042
Adanas	2042
adaptācijas	2042
adaptēt	3063
adaptēties	3063
ādas	21447
Ādažiem	4085
Ādažos	23490
