Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 186835

abang	85637
Abba	10704
abè	123103
Abel	10704
Abèl	10704
abèna	64227
Abia	16056
abit	10704
Abraham	588754
abu	48170
abul	10704
acara	10704
aci	21409
Adam	80284
adat	53523
adatta	10704
adèi	10704
adil	90989
adoi	90989
Adumna	26761
Agabus	10704
agama	642277
agamanta	58875
agoi	10704
Agoi	10704
Agripa	74932
ah	10704
Ah	42818
ai	5684159
ajal	10704
ajar	48170
ajaren	37466
ajari	64227
ajarken	26761
ajarku	10704
akapi	10704
Akhaya	58875
akkal	101694
aku	8354965
Akwila	37466
alamat	58875
alang	26761
alangen	10704
alat	10704
alaten	96341
alè	1851901
Aleksander	32113
Aleksandria	21409
ali	16056
allèh	32113
allèhta	10704
alo	16056
alongku	16056
Alpa	10704
Alpeus	16056
ambasken	16056
ambingken	10704
Amèn	160569
amman	476356
ampè	10704
ampuni	37466
anak	3259560
anakku	128455
anakmu	10704
anakMu	16056
anakna	433537
Ananias	96341
Ancuh	10704
Andreas	74932
anggi	123103
anggimu	42818
anggina	198035
anggingku	32113
anggingKu	48170
angginta	10704
anggota	85637
anggur	503117
anggurku	10704
anggurna	16056
angin	240854
anti	10704
Antiokhia	133807
apa	10704
apai	10704
apaina	69580
api	444242
apo	21409
Apolos	69580
apostèl	449594
ara	107046
Arab	16056
arahken	21409
arak	21409
arap	513822
ardan	10704
Areopagus	16056
ari	2108812
ariken	21409
Arimatea	21409
arina	37466
Aristarkhus	26761
Arkhipus	10704
Arko	10704
arnia	246206
Aron	21409
Artemis	26761
arum	26761
asa	8499478
asal	128455
asalna	32113
Asia	107046
asli	10704
Asos	16056
asung	21409
asup	42818
Asyer	10704
atè	3082934
atèen	37466
atèken	96341
atèmu	321138
Atena	32113
atèna	701153
atèngku	572697
atènta	42818
aturen	10704
aur	42818
ayaki	10704
ayat	96341
babah	139160
babahku	10704
babahKu	10704
babahna	42818
Babel	48170
babi	133807
Babilon	10704
babo	561993
babona	58875
babontakal	32113
babontakalmu	10704
babontakalna	26761
badan	256911
badanmu	10704
badanna	16056
badanta	16056
baèr	10704
bagah	701153
bagahenken	10704
Bagahenken	16056
bagahenkenmu	10704
bagahenkenna	26761
bagahken	262263
bagahna	26761
bagahNa	74932
bagasen	460299
bagasenna	16056
bagè	4222977
bagèen	1065110
bagèna	96341
bagèndari	1916129
