Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 3502252

a	377185
á	856
à	2284
A.H	856
A.Laikmaa	571
a’al	571
A1	856
A2	2569
A2AD	856
A3	2284
A4	7994
A5	2284
aa	1142
Aa	1142
AA	2284
aaasta	571
Aab	18845
Aaben	1142
Aabi	4854
aabits	571
aabitsa	856
aabitsad	571
aabitsapeoga	571
aabitsatõde	856
Aabraham	13419
Aabrahami	10850
Aabrahamiga	571
Aabrahamil	1142
Aabrahamile	2855
Aabrahamist	571
Aabram	571
Aachen	571
Aadam	2855
Aadama	3426
Aadamale	571
Aadamas	571
Aadamast	856
Aadamat	571
aade	856
aadet	571
aadete	856
aadetega	571
aadetele	856
aadetest	571
aadli	571
Aadli	1713
aadlikud	1142
aadlisoost	571
Aado	571
aadress	10564
aadresse	1427
aadressi	5710
aadressid	5139
aadresside	571
aadressidel	2284
aadressiga	1713
aadressiks	571
aadressil	124491
aadressile	20843
aadressilt	3997
Aadria	571
Aadu	7138
aafrika	1427
Aafrika	78235
Aafrikale	1142
Aafri­kas	571
Aafrikas	22556
Aafrikasse	6281
Aafrikast	11992
Aafrikat	1142
aafriklased	571
aafriklaste	856
Aalto	1427
Aaltonen	856
Aamann	571
Aamaq	1142
aamen	2284
Aamen	86230
Aamo	856
Aamos	1142
Aan	3426
Aani	1142
Aapo	5710
aarde	4282
aarded	3140
aardeid	3997
aardekirstu	856
aardeks	856
aardes	856
aardest	1427
aare	5425
Aare	47398
aaret	1142
aarete	571
Aarhusi	571
aaria	856
aariad	3140
aariaid	571
Aarik	571
Aarma	3711
Aarna	1142
Aarne	11421
Aarni	571
Aarno	7994
Aaro	4282
Aaron	1427
Aaroni	571
Aarre	6281
Aart	571
Aarvik	1998
aas	2569
Aas	44257
Aasa	25983
Aasale	1427
Aasia	44542
Aasial	571
Aasiale	856
Aasias	17702
Aasiasse	1142
Aasiast	8280
Aasiat	1142
Aaskivi	2284
Aaslav	571
Aaslava	2284
Aasma	1142
Aasmäe	571
Aaso	856
Aasovi	571
Aaspere	1142
aasta	2293381
aastaaeg	1427
aastaaega	856
aastaaegade	1998
aastaaegadel	571
aastaajad	3711
aastaajaga	571
aastaajaks	571
aastaajal	3711
aastaajale	571
aastaajast	1427
aastaaruande	1713
aastaaruanded	1142
aastaaruandes	571
aastaaruanne	856
aastaaruannet	571
aastaaruannete	856
aastaarv	2855
