Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 261905

a	2581088
à	21775071
ǎ	1267635
Abè	19090
Àbià	11454
Àbìyû	7636
Abràhâm	446726
Adæ̀m	57272
Àdî	7636
Àgàbusì	7636
Àgripà	45818
Àkàyî	34363
Àkâzɛ̀	7636
Àkyìlâ	22909
akyìlàʼ	15272
Alèluyà	15272
Àlèzândrɛ̀	19090
Àlèzànndî	15272
Àlfê	19090
Àma	57272
Àmɛ̀n	103090
Amìn	7636
Àmìnàdâb	15272
Amòn	7636
Àmɔ̂sì	7636
Anà	22909
Ànànià	53454
Àndrê	49636
Àntìyɔ̂shì	95454
Àpòlô	41999
Àràbî	11454
Àrâm	7636
Àrfàzâʼ	7636
Àrìmàtê	15272
Àrìsìtakù	11454
Àrìstakù	7636
Arnì	7636
Àrôn	22909
Àròpâjɛ̀	7636
Àrshîb	7636
Àrtèmî	22909
Asà	7636
Àshîm	7636
Àsɔ̂sɛ̀	7636
Àtɛ̂nɛ̀	26727
Ayi	110727
Àzî	76363
Àzôr	7636
bàbà	91636
Bàbìlôn	45818
bàka	30545
Bàlâm	15272
Bàr	7636
Bàràbâs	45818
Bàrnàbâ	114545
Bàrsàbâ	7636
Bàrtɛ̀lèmî	15272
Bàtisì	137454
Bèrê	19090
Bètànî	53454
Bètsaìdà	26727
bɛ̀b	15272
bɛ̌b	7636
Bɛ̀fâjɛ̀	11454
Bɛ̀lzèbûl	22909
Bɛ̀njàmɛ̂n	15272
Bɛ̀rènî	11454
Bɛ̀tlèhɛ̂m	34363
Bìtìnî	7636
bìtuʼ	7636
Bɔzì	19090
brɛ̂ʼ	278727
bùba	106908
ɓa	4016723
ɓà	549817
ɓǎ	3577633
ɓæm	11454
ɓæn	557454
ɓæ̀n	72545
ɓænnâ	45818
ɓænne	41999
ɓænnè	7636
ɓænnènì	7636
ɓænnênì	34363
ɓænni	370363
ɓænnì	11454
ɓænnzi	15272
ɓætâ	19090
ɓæti	400908
ɓæ̀ti	38181
ɓæ̀ʼ	99272
ɓæ̌ʼ	41999
ɓakaʼ	45818
ɓakàʼ	26727
ɓàkaʼ	38181
ɓàkàʼ	251999
ɓàkea	19090
Ɓàkeànì	15272
ɓan	381817
ɓàn	68727
ɓǎn	164181
ɓanni	15272
ɓe	15799622
ɓê	213817
ɓɛ	28250701
ɓɛènì	19090
ɓɛênì	68727
