Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 195453

a	56473934
à	15348
aa	71628
aanje	15348
aanji	35814
aanjin	10232
aanju	15348
aanjuge	10232
aanjum	20465
aanjunu	30697
aanjuwa	15348
aari	15348
aaruwan	20465
aasifa	25581
aasum	15348
Aay	46046
àay	2993046
Abel	20465
Abihu	10232
Abiya	15348
Abraham	440003
Adam	56279
Agabu	10232
Agar	10232
Agaripa	56279
age	10232
agin	10232
Ajora	10232
ak	15348
Akas	10232
Akaya	51163
akɗe	10232
Akila	30697
Akim	10232
akota	20465
aksi	40930
aksifa	15348
aksum	25581
akta	30697
Aleksanda	25581
Aleksandariya	20465
Alfa	40930
amen	10232
Amen	127907
Aminadab	15348
amiradi	10232
amma	3213048
Amma	5024225
Amos	15348
an	332560
ana	828843
anage	35814
anan	40930
Ananiya	56279
anda	143256
ande	30697
Andere	66512
ane	480934
anga	399072
ange	56279
ani	51163
anin	163722
anma	30697
anna	51163
Antakiya	102326
Apollo	40930
Apollos	10232
ara	20465
Arab	15348
Aram	10232
Areyopag	15348
Arimatiya	20465
Aristarku	25581
Arkippu	10232
Arong	15348
arra	20465
arre	373491
arri	51163
arrin	127907
arru	66512
arruge	25581
arruwa	15348
arruwan	35814
Artemis	25581
Asaf	10232
asaweerre	40930
Aser	10232
asi	25581
Asiya	102326
Asso	10232
asu	10232
at	276281
ata	291630
atɗa	20465
atɗe	46046
Atena	30697
atfa	51163
atin	40930
atiya	10232
atke	46046
atkirre	20465
atku	10232
atni	10232
atnji	25581
atnjifa	30697
atnjifage	10232
atnjirra	10232
atnjufa	10232
atnjum	10232
atnum	10232
atunu	10232
aw	18403401
âwa	20465
awi	15348
awrre	10232
âwsi	15348
ay	542329
ày	61395
ây	30206750
aya	10232
Ayci	40930
àyci	619074
àyciya	46046
àye	35814
àyge	10232
âygimda	10232
âygirra	15348
âygumda	10232
àyim	15348
àyimde	20465
àynu	15348
Ayrra	15348
àyrra	373491
âyrra	10232
àyrriya	102326
àysi	10232
àysu	10232
àysum	15348
àysunu	30697
àyu	51163
àyuge	40930
àyumde	10232
àyurre	10232
àyuwa	15348
ba	16290361
baak	296746
bàan	15348
bàanji	40930
baararre	10232
baawan	10232
Babilon	81861
bage	10232
bak	1048845
bakɗe	10232
bakrirre	10232
Balaama	15348
bangda	66512
banggimda	10232
banggirra	25581
banggurra	97210
