Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 284454

a	40305286
á	2485463
a'chlog	31639
ab	151166
ábalta	73825
Abedi	24608
Abel	10546
abhaile	133589
abhainn	77341
ábhair	73825
abhantrach	10546
ábhar	330457
abhcóide	35155
Abouya	10546
Acadamh	31639
acadúla	10546
ach	2633114
Achadh	14062
achainí	228507
achair	10546
achan	35155
achar	45701
achmhainní	10546
achomhairc	14062
Achomhairc	31639
achomharc	94918
achrainn	17577
achrann	31639
acht	14062
Acht	341004
acmhainn	17577
acmhainne	10546
acmhainní	158197
acra	91403
acu	2169067
acusan	21093
Adams	119527
Adare	14062
adhlacadh	52732
adhlacóirí	28124
adhlactha	28124
adhmaid	17577
Adhmhaidin	84372
admháil	10546
Admhaíonn	14062
Adrian	35155
AE	105465
aeir	91403
Aengus	10546
aer	126558
aeráide	14062
Aerchóir	21093
Aerchór	24608
aerfort	45701
Aerfort	154682
Aerleighis	10546
aerlíne	24608
Aerthionóiscí	17577
áfach	379674
Afraic	31639
ag	20783676
againn	24608
agallaimh	24608
agallamh	98434
aghaidh	928093
ághas	24608
agóid	101949
agóide	59763
agóidí	28124
agóidíochta	24608
agus	20688758
AHAR	14062
Ahern	17577
AIB	63279
áibhéil	17577
aibhléis	17577
aibhléise	70310
aibhneacha	77341
Aibreáin	126558
Aibreán	105465
aice	210930
aici	186321
aidhm	70310
aiféala	10546
Aifreann	59763
Aifrinn	31639
aige	1142539
Aigéan	14062
Aighne	38670
aighneacht	21093
aighneachtaí	21093
aighneas	298818
aighnis	28124
áille	10546
ailse	179290
Ailt	10546
aimseartha	31639
aimsíodh	84372
aimsir	133589
aimsire	35155
aimsithe	151166
aimsiú	70310
Aindrias	10546
Aindriú	10546
áine	31639
ainm	193352
ainmhí	17577
ainmhithe	31639
ainmneacha	31639
ainmníodh	21093
ainmnithe	94918
ainmniú	24608
ainmniúchán	17577
ainneoin	165228
aip	21093
air	942155
Airbnb	10546
aird	108980
airde	246085
airdeall	31639
aire	45701
Aire	1272613
Aireacht	14062
áireamh	203899
airgead	506232
airgeadais	348035
airgid	446469
Airí	45701
airigh	10546
áiríodh	10546
áirítear	73825
áirithe	235538
airm	49217
Airne	94918
áirne	17577
Airt	14062
Airteagal	144135
ais	414829
áis	70310
aisce	73825
áise	14062
áiseanna	63279
aisghairm	10546
áisíneacht	70310
áisíneachtaí	21093
