Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 294044

a	19697732
Abadon	3400
Abaiat	6801
Abaisa	10202
Abiata	6801
Abilini	3400
aca	224456
Adam	68017
Adlamitiam	3400
Agabas	17004
aget	3400
Aglipa	68017
Aikoniam	27206
ain	47611
ais	3400
Aisaia	85021
Aisak	108827
Akaikas	3400
Akeldama	3400
Akeleas	3400
Akipas	6801
Akwila	23805
Alebia	10202
Aleksanda	23805
Aleksandlia	13603
Aletas	3400
Alimatia	13603
Aliopagas	6801
Alistakas	20405
Alistobyulas	3400
Alpias	17004
alta	98624
Amagedon	3400
ametis	3400
Aminadap	13603
Ampipolis	3400
Amplietas	3400
Ana	17004
Anai	6801
Ananaias	68017
Anas	20405
Andlonikas	3400
Andlu	47611
angela	880820
anka	20405
Antiok	153038
Antipas	6801
Antipatlis	3400
anutu	210852
Anutu	13178299
aob	3400
Apaksat	6801
Apelis	3400
Apia	3400
Apias	3400
Aplika	3400
Apolion	3400
Apolonia	3400
Apolos	88422
aposolo	6801
apumtau	3400
Apumtau	2139135
Apumtaubêga	3400
Asa	6801
Asaia	10202
Asdot	3400
Asinklitas	3400
Asos	13603
Atelia	3400
Atemas	3400
Atemis	30607
Atens	23805
Atmin	6801
axe	37409
Axi	10202
ba	261865
baba	299274
Babilon	173443
badzub	30607
bagzub	6801
Bal	3400
Balabas	47611
Balak	3400
bamzub	30607
Banabas	180245
bangwe	156439
Basabas	6801
Batimias	13603
Batolomyu	13603
bazub	353688
bê	3309028
bea	3400
bêa	3400
beac	61215
Bebilon	3400
bêc	54413
bed	40810
bêga	3414454
bêgae	3400
bêge	1683421
bêgee	17004
Belak	6801
Belam	30607
Belekaia	3400
Belia	34008
belil	3400
ben	1292323
bêna	795799
Benaisi	10202
benê	3400
beng	3400
Bensamin	13603
Betani	54413
Betesda	6801
Betlehem	37409
Betpasi	10202
Betsaida	30607
bia	3400
Bielsebul	34008
bii	3400
bin	380895
binên	3400
binma	3400
Bio	3400
bisnis	40810
Bitinia	10202
bɨlem	6801
Blastas	3400
blet	289072
blu	6801
bo	91822
Boanesis	3400
Boas	13603
bôb	17004
bôbac	255063
bog	44211
bom	146236
bu	37409
bua	3400
buc	4788399
bucên	221055
bue	231257
bug	47611
buge	119029
buhu	10202
bulac	3400
bulmakau	17004
bum	10202
bume	125831
bun	3400
busa	3400
butac	27206
butol	20405
