Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 119819

ä	33383
Abel	41729
Abelta	25037
Abias	16691
Abraham	442333
Abrahamga	75113
Abrahamna	16691
Abrahamnö	16691
Abrahampa	133534
Abrahampis	50075
Abrahampita	66767
Abrahamta	325490
Abrahamtapis	16691
Acäsu	41729
acataycachaycar	25037
Acaya	75113
acëti	16691
acëtincuna	16691
acëtita	41729
achacharnin	25037
achäqui	25037
achäquita	33383
achaywan	16691
acracuynin	16691
acramargan	16691
acramargantsic	16691
acramashga	133534
acrangan	150226
acrarga	16691
acrargan	91805
acrargö	33383
acrashga	125188
acrashurguyqui	25037
acrayargan	33383
acrayäshurgayqui	33383
acrayäshurguyqui	75113
actsi	50075
actsinö	33383
actsita	41729
actsitaga	16691
acu	50075
Acu	108496
Adan	41729
Adanpa	25037
Adanta	25037
adoracog	16691
adoracuyänan	33383
adorag	33383
adoragcuna	25037
adoragnin	16691
adoramaptiquega	16691
adoramaytsu	16691
adoranantsicpä	16691
adoranayqui	16691
adorar	66767
adorarnin	91805
adorarpis	16691
adorashga	25037
adorayälläshuy	25037
adorayämänayquipämi	16691
adorayämanganpis	16691
adorayan	41729
adorayänanpa	25037
adorayänanpä	66767
adorayänanpämi	16691
adorayanga	41729
adorayargan	83459
adoraycäyämangan	16691
adoraycäyan	25037
adoraycäyanqui	16691
adorayga	16691
adorayta	16691
adornashga	33383
adular	16691
adulteriu	183610
afilashga	33383
Agabo	25037
agacuycag	16691
Agar	16691
Agarpa	16691
agradesicamü	16691
agradesicayämü	33383
agradesicü	50075
agradesicümi	41729
agradesicur	83459
agradesicurgan	125188
agradesicurnin	58421
agradesicushun	25037
agradesicuyä	16691
agradesicuyanqui	25037
agradesicuyantsu	16691
agradesicuyargan	16691
agradesicuyay	25037
agradesicuytapis	16691
Agripa	91805
agshutsiyargan	25037
agtsanta	25037
agtsanwan	33383
agtsayquicunata	16691
agtsayquicunatapis	16691
aja	66767
ajacurcur	16691
ajacurcuyargan	25037
Ajallarämi	16691
ajam	33383
ajanargan	16691
ajanarnam	16691
ajanarnin	16691
ajanaypa	16691
ajäpar	50075
ajäpargan	25037
ajäpäyargan	25037
ajar	58421
ajarmi	16691
ajarnin	33383
ajatsu	75113
ajäyargan	33383
ajayarguyquinam	16691
ajayaypa	258723
ajayaypam	25037
ajayllapa	16691
alabacunanpa	25037
