Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 259768

a	37398755
aa	1716916
àa	23097
aak	80841
aaknuk	7699
aapo	708324
aas	15398
áas	23097
àas	42345
aasi	1305010
aawus	100089
Abafaras	15398
abet	473499
Abija	11548
Abiyu	7699
Abraham	477349
aɓwoon	315666
Aɓwoon	735271
Adam	57743
Addi	7699
aduwa	750669
aɗeng	600535
aɗengnaan	7699
aɗik	7699
Afens	23097
Afisus	84690
agaak	604385
Agabus	7699
aghar	7699
aghas	50044
agok	19247
Agrippa	46195
Agustus	15398
Ahaz	7699
Aizaya	84690
Aizik	84690
ak	11548
akáa	7699
Akaya	42345
aki̶	53894
Akim	7699
akiyeen	161682
aku	531243
akuɗang	492747
Akwila	26947
alama	138585
Alekzanda	23097
Alekzandriya	11548
Alfa	11548
Alfiyas	15398
alkama	23097
am	1505189
amin	7699
Amin	142434
Aminadab	15398
amma	2983431
Amma	3957377
Amon	7699
Amos	7699
amtu	15398
amu	19247
an	30796
anaar	7699
anab	365710
Ananiyas	50044
Andru	50044
ang	57743
angko	26947
anini	7699
Aniyas	7699
Annas	11548
ansuk	15398
Antiyok	69292
Apolos	42345
ar	1428197
Aram	7699
arang	42345
Arebiya	7699
Arfakzad	7699
Arimafiya	11548
Aristaakus	19247
Ariyopagus	11548
Arkipus	7699
Artemis	19247
as	34646
Asa	7699
ashak	2968033
ashee	11548
Ashee	76991
Asher	7699
Asos	11548
at	7699
ati̶leng	80841
ating	69292
awa	46195
azeen	1528286
Azor	7699
azurfa	80841
b	15398
ba	11475624
baa	1201071
baaɗang	15398
baafeer	73142
baaj	361861
baakàa	34646
baakun	7699
baal	15398
baami̶ndong	23097
baapaat	11548
baapeemee	19247
baapofeer	19247
baapokun	15398
baaso	173231
baavul	296418
Babilon	26947
bahar	296418
baku	11548
Balam	19247
baptisma	400357
bar	396507
Barabbas	50044
Barnabas	165532
Barnis	11548
Barsabbas	7699
Bartolomi	15398
beel	11548
Beelzebul	30796
been	15398
ben	11548
Benjami	15398
bet	23097
Betani	19247
Betlehem	19247
Betseda	19247
bi̶bish	7699
bi̶laapsar	7699
bi̶lemcuk	7699
bi̶lep	11548
bi̶lip	562039
binti̶ka	23097
bi̶rep	11548
bi̶ring	138585
birni	669828
bish	84690
bishop	11548
bong	238674
boong	15398
Bowas	15398
bred	408056
buu	153983
ɓaas	15398
