Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 204856

अइसन	48814
अइसा	1103213
अइसी	273362
अइसे	619947
अइसेन	1176436
अइसेनइ	14644
अइही	9762
अइहीं	53696
अउ	1142265
अउइ	9762
अउट	9762
अउतेन	9762
अउन	14644
अउबइ	39051
अउब्या	9762
अउर	27409497
अउरन	58577
अउसर	39051
अकसर	9762
अकाल	48814
अकास	200140
अकासबाणी	24407
अकासे	107392
अकेलइ	9762
अकेला	14644
अकेले	48814
अकेल्ला	19525
अकेल्ले	58577
अक्विला	19525
अक्सर	43933
अखाया	43933
अँखिया	9762
अखिरी	9762
अखीम	9762
अँखुवाइ	9762
अगं	9762
अंग	161088
अंगन	53696
अंगना	14644
अँगने	9762
अगर	1435154
अगला	14644
अगले	68340
अगवा	263599
अगवानी	39051
अगियान	9762
अंगीकार	39051
अगुआ	19525
अगुआई	9762
अंगुरी	19525
अगुवाई	14644
अंगूर	78103
अंगूरे	58577
अँगौछा	14644
अग्नि	14644
अग्रिप्पा	48814
अघाइ	24407
अचम्भा	24407
अचरज	331940
अचरजि	19525
अचरजे	107392
अचानक	24407
अच्छा	488147
अच्छाई	14644
अच्छी	239192
अच्छे	87866
अजगर	68340
अजनबी	29288
अजाद	34170
अंजाद	14644
अजादी	19525
अंजीर	63459
अंजीरे	34170
अजूबा	19525
अजोर	9762
अटल	48814
अट्ठारह	14644
अठवाँ	9762
अड़चन	9762
अडिग	14644
अड्डा	14644
अतः	34170
अंत	102511
अतिथि	19525
अतिथियन	9762
अंतिम	14644
अत्याचार	43933
अथवा	24407
अदभुत	19525
अदा	29288
अदालत	48814
अदृस्य	9762
अद्दी	9762
अद्भुत	346584
अंधकार	14644
अँधड़	9762
अधरम	19525
अँधरे	14644
अधर्मियन	48814
अधर्मी	9762
अधार	14644
अधार्मिक	9762
अधिक	68340
अधिकरियन	19525
अधिकार	370992
अधिकारन	9762
अधिकारियन	43933
अधिकारी	224547
अधिकारे	19525
अँधियर	9762
अँधियार	14644
अँधियारा	58577
अँधियारे	43933
अधीन	224547
अधीनता	19525
अधीर	9762
अधूरा	9762
अंधेर	9762
अँधेरा	9762
अंधेरा	9762
अँधेरे	9762
अंधेरे	24407
अधोलोक	39051
अनकत	9762
अनकेस	14644
अनगिनत	39051
अनजान	29288
अनजाना	19525
अनंत	14644
अनन्त	405162
अनमोल	9762
