Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 215928

Abia	13893
Abraham	592790
abu	55574
ada	32418
Adam	69467
adat	143566
adati	115779
adatnyo	9262
adi	27787
adin	143566
adinnyo	9262
Agabus	9262
agama	1153162
agamanto	78729
agamanyo	9262
agamaum	9262
agoi	9262
Agripa	60205
Ah	13893
aha	15991441
ahamo	69467
ahennyo	83361
Ahennyo	138935
ahi	2755548
aho	9262
ahop	967915
ahopi	18524
ahopku	18524
ahopnyo	60205
ahopto	9262
ai	83361
aijo	25346411
aijo'mo	2209069
aijo'na	13893
ais	9262
aita	208402
aitu	3001000
aitumo	495535
aiya	6340076
aiyamae	18524
aiyamo	152828
Aiyamo	310288
aja	50942
ajahan	115779
ajalan	162091
ajalannyo	9262
ajan	41680
ajanakon	13893
ajimat	13893
akali	60205
akan	41680
akaong	9262
Akhaya	55574
akon	13893
aku	9790300
akui	37049
Akuje	23155
akumo	18524
Akumo	217665
Akunyo	9262
Akwila	37049
ala	1644066
alamo	92623
alang	23155
alasan	9262
alati	13893
alati'nyo	527953
ale	412174
ale'nyo	41680
Aleksander	27787
Aleksanderia	18524
Alfeus	23155
alin	97254
alinakon	13893
Alinakon	13893
alinakonmo	9262
alini	13893
alinmo	23155
Allah	1301359
alu	23155
aluk	115779
alukku	9262
aluknyo	69467
alunyo	13893
amalakon	143566
aman	13893
amangkun	23155
ambai	259345
ambang	37049
Amin	129672
Aminadab	9262
ampas	23155
ampasnyo	13893
ampasum	27787
ampu	13893
ampun	13893
ampuni	138935
ampuniakon	13893
Ampuniakon	27787
ampunije	9262
ana	648364
anak	3315920
anakku	166722
anakmo	46311
anaknyo	259345
anaku	9262
anakum	60205
Ananias	78729
ande	50942
andenyo	9262
andeon	32418
Andreas	64836
ane	13893
anga	9262
angga'i	60205
angga'into	9262
angga'nyo	148197
anggap	13893
anggapmo	13893
anggur	467748
anggurku	9262
anggurnyo	27787
anom	50942
anomnyo	23155
anomo	13893
anompulu	9262
anon	13893
Antiokhia	134304
antoknyo	41680
antong	9262
anu	45001111
anumo	64836
anung	13893
anungku	18524
anunto	9262
anunyo	32418
anunyomo	9262
apa	1028120
apaa	5154495
apaanyo	18524
Apolos	69467
apu	356600
apunyo	27787
ara	87992
Arab	13893
Areopagus	13893
Arimatea	18524
Aristarkhus	18524
Arkhipus	9262
Artemis	23155
asan	106516
Asia	92623
