Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 203185

a	246081
aabot	19686
aabre	9843
aabrehan	14764
aada	620124
aadi	88589
aadto	260846
aaghat	39372
aagian	59059
aagma	14764
aalagad	127962
aampo	201786
aanak	29529
aandam	63981
aandaman	14764
aangkonon	14764
aanhi	216551
aani	73824
aantos	147648
aantoson	19686
aaraan	9843
aaraba	9843
aarado	9843
aaram	9843
aaroan	9843
Aaron	24608
aaruaraway	19686
aasawa	9843
aaway	9843
Abel	39372
abiabi	39372
Abias	9843
abogado	9843
abot	610281
abotan	9843
Abotkiabot	9843
Abraham	477397
abre	19686
abrehan	19686
abrehi	14764
abuno	9843
Acaya	59059
ad	44294
ada	2224573
Adan	63981
adlaw	2357457
adto	403573
adton	1023697
aga	63981
Agabo	9843
Agar	9843
agaron	418337
agaw	14764
agbayan	19686
agbon	14764
aghat	44294
agi	108275
agian	201786
agianan	19686
agid	24608
agila	24608
agma	14764
Agripa	59059
agsob	83667
agtang	49216
aha	19686
ako	7751556
akon	7845067
alabastro	14764
alad	9843
alagad	369121
alagdon	9843
alahas	9843
alang	14764
alas	98432
alat	49216
Alayon	9843
Alejandria	19686
Alejandro	29529
Alfeo	24608
alid	24608
alimyon	14764
alipuros	19686
alirong	24608
alirongan	34451
alog	9843
alsa	14764
altar	137805
amay	447867
Amay	1314073
Ambot	14764
Amen	108275
amo	4458990
amon	1614292
amot	9843
ampo	659497
amyaw	14764
an	51480178
anak	3287644
anan	34451
Ananias	54137
Anas	19686
anay	492162
andam	551221
andama	19686
Andama	24608
Andres	63981
ang	24608
angana	9843
angay	590594
angbit	34451
angbitay	14764
anghel	1023697
angkla	19686
angkon	39372
angkonon	14764
ani	39372
anit	78745
ano	2918522
anod	9843
anon	29529
antaw	14764
Antioquia	113197
antos	447867
antoson	9843
Apolo	54137
apostol	103354
apostoles	433102
apoy	9843
apoyan	206708
Aquila	34451
araan	9843
araba	9843
Arabia	14764
aragian	59059
aragsawa	9843
aram	88589
araman	9843
aramdok	9843
arampoan	14764
aranak	24608
arani	39372
aranihon	39372
araway	34451
Areopago	9843
Arimatea	19686
aringasa	63981
Aristarco	24608
arka	24608
aro	29529
aroon	9843
arpa	24608
Arquipo	9843
Artemis	24608
aruaraway	19686
as	88589
asawa	511848
asawahon	14764
asay	172256
Aser	9843
Asia	93510
asin	29529
asno	59059
aso	63981
