Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 344309

ๆ	5457307
ก	8962879
กเจ่	26139
กชุ้	55182
กแช่	18721555
กโช้	43565
กซี	90035
กแซ่	5808
กดี้ง	5808
กดื้ง	40661
กดู	17426
กแด้	8713
กต้าง	34852
กตึ้	8713
กบ้าง	200401
กแบล	81322
กไบล้ะ	127792
กไพะ	20330
กม	34852
กมา	8713
กมืง	453081
กแม	255584
กยุ้	5808
กเย่	534403
กโย่	8713
กรี	92939
กล้อง	58087
กล้ะ	66800
กล้า	84226
กลี	14521
กลึ้	11617
กลุ้	180070
กลู	81322
กเล้เด้	5808
กเลิ่ง	5808
กว้ะ	31948
กวิ้	743518
กวี้	598299
กอง	8713
ก้อง	214923
กะ	46469
ก้ะ	1516080
ก้ะซ้ะ	20330
กา	319480
ก้า	5808
กาง	58087
ก้าง	168453
ก๊าง	5808
กาบี	5808
กาลา	23234
กิ้	113270
กีง	11617
กีโล	31948
กึ	403707
กึ้	95844
กุ้	5100069
กู	511168
กูง	75513
กู่ง	11617
กู้ง	177166
เก	8321013
เก้	20330
เก๊	14521
เกม๊	6192112
เกล้	662195
เกล๊าง	1237260
เก้อ	17426
เก้า	334002
เกาะ	40661
เกิง	29043
เกิ้ง	1025241
แก	151027
แก้	168453
แกย	502455
แกย้	26139
แกล	29043
แกล้	1161747
แกว	55182
แกว้	5808
แกะ	371759
โก	49374
โก้	92939
โกง	357237
โก้ง	618630
โกย	34852
โกย้	23234
โกะ	8713
ไก	110365
ไก้	418228
ไกโย	17426
ไก้ะ	5808
ค	310767
ค๊	743518
คระ	46469
คริ้	2541321
ครีต	23234
ครึ	641865
ครึๆ	8713
คล้อง	23234
คล้า	60991
คลี๊	490838
คลึ	17426
คลึ้	180070
คลึไบ้ะ	43565
คลื้ง	14521
คลุ้	11617
คว้าง	72609
ควิ้	31948
ควี้	63896
คอง	124887
ค๊อง	275914
คะ	153931
ค้ะ	11617
คา	241062
ค๊า	331097
คาง	778370
ค่าง	1135607
ค๊าง	90035
ค๊างฌะ	66800
ค๊างท้ะ	11617
คานา	11617
คิ้	673813
คิ้บีง	98748
คี	241062
คี่	58087
คีง	69704
คี่ง	5808
คี๊ง	1312774
คีงคืง	5808
คี๊ยื่ง	26139
คึ	29043
คึ้	11617
คืง	14521
คื่อ	11617
คุ้	380472
คุ้ช๊	334002
