Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 131816

Aarón	15172
Aarónrẽ	15172
Abel	30345
Abelre	15172
Abías	15172
Abiud	15172
Abraham	690356
Abrahammena	15172
Abrahamrẽ	303453
Abu̶	15172
acabó	22758
acabóa	30345
acabóaro	15172
acabócu	15172
acabógu̶	15172
acabógu̶daqui	106208
acabógu̶dari	15172
acabóheri	30345
acabómasĩã	22758
acabómasĩĩ	15172
acabómasĩreno	22758
acabónoãriguere	22758
acabónoña	37931
acabónorira	37931
acabónotoaa	53104
acabópacu̶	15172
acabóre	182071
acabórere	15172
acabóri	60690
acabórigu̶	37931
acabórijããrõ	15172
acabórijãña	45517
acabóriqui	75863
acabórirobirora	15172
acabóya	121381
acaribí	45517
acaribíãmajãbocua	15172
acaribíjõãwã	30345
acaribírare	15172
acaribíremena	75863
acaribíri	30345
acaribíwa	37931
acaribíya	15172
acaribíyigu̶	30345
acaribíyira	98622
Acaya	60690
Acayapu̶	22758
Acaz	15172
Acéldama	15172
Acuéi	22758
acuniñape	91035
Adán	83449
Adánrẽ	30345
ade	75863
Adi	15172
Admin	15172
Agabo	22758
Agripa	98622
Ãjã	22758
Alejandría	30345
Alejandro	22758
Alejandrore	15172
Alfeo	37931
ãmaã	22758
ãmaãã	22758
ãmaãgũ̶	136553
Ãmaãgũ̶no	15172
ãmaãĩ	37931
ãmaãmiãdacu	15172
ãmaãmiyira	22758
ãmaãña	15172
ãmaãnu̶nu̶sepacara	15172
ãmaãrã	121381
ãmaãria	15172
ãmaãrõ	15172
ãmaãwũ̶	15172
ãmaãyira	15172
Aminadab	30345
Amón	15172
Amós	15172
Ana	15172
ãña	37931
ãñaã	30345
ãñaãrẽ	15172
Ananías	98622
ãñarẽ	30345
Anás	22758
Andrére	15172
Andrés	75863
ángele	614492
ángelea	462766
ángeleamena	45517
ángeleare	121381
ángelere	144140
ãni	280694
Ãni	394489
ãniã	91035
Ãniã	144140
ãniãgã	37931
ãniãgãrẽ	15172
ãniãnorẽ	15172
ãniãrẽ	91035
Ãninó	15172
ãnirã́	15172
Ãnirã́	75863
ãnirẽ́	159312
ãniyé	15172
ãno	386902
ãnopé	15172
ãnopú̶	348971
ãnopú̶mena	15172
ãnopú̶re	37931
ãnorã́	15172
Ãnorẽ́	53104
Antioquía	22758
Antioquíapu̶	128967
ãñuã	60690
ãñuãdacu	83449
