Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 214514

a	18688756
Aba	13985
Abel	27970
Abia	9323
Abiud	9323
Abraham	438199
aɓe	1645580
aɓe’n	326319
aɓi	1538361
aɓi’n	316995
ad	13985
ad’n	18646
ada	2093103
Adam	41955
adə	811135
adə’n	51278
adi	1226027
aɗ	18646
aɗ’n	23308
aɗe	1058205
aɗə	13985
aɗi	377597
Agabus	9323
Agar	9323
Agripa	55940
ajya	620006
ajya’n	23308
ajyi	46617
Akayi	51278
ake	18646
aki	1724829
aki’n	37293
Akilas	27970
aku	2414760
aku’n	27970
ale	23308
Alegzandr	27970
Alegzandri	18646
Aleluya	18646
aleve	88572
Alfa	13985
Alfe	23308
ali	41955
alive	27970
alu	32631
alusu	116542
Alusu	177144
alusuge	116542
alve	18646
Amen	223761
Aminadab	13985
Amo̱	9323
Ana	23308
Ananias	65263
Andre	69925
ani	79248
ankr	9323
ankrge	9323
Antios	88572
anu	97895
anya	97895
anyi	153836
anza	466170
anzə	1226027
anzə’n	13985
anzi	316995
Apolos	51278
Arabi	9323
Aram	9323
Areyopaz	13985
Arimate	18646
Aristark	23308
Aro̱	18646
Arsip	9323
Artemis	18646
asa̱	9323
Asaz	9323
ase	1846033
ase’n	18646
asi	666623
Asim	9323
Asos	9323
Aten	27970
atu	9323
au	18646
Aza	9323
Azer	9323
Azi	88572
Azor	9323
baa	13985
Baa	125865
ba̱a	27970
Baa’n	9323
Babilɔn	60602
badi	13985
baga	9323
baga’n	9323
bagu	27970
baguge	9323
bal	4633730
bala	172482
Balaam	13985
balage	13985
balge	247070
bali	125865
bambara	9323
bangla	32631
Baptis	88572
bara	55940
Barabas	55940
Barnabas	163159
Bartelemi	18646
Belzebul	23308
Benzami̱	18646
Bere	18646
Berenis	13985
beri	74587
Betani	65263
Betfaze	13985
Betlehem	37293
Betsaida	32631
bisige	37293
Bitini	9323
Boaz	9323
bori	158497
boro	125865
borɔ	32631
botkoro	13985
bɔlo	13985
ɓa	452184
Ɓada	9323
ɓaɗa	13985
ɓal	358950
ɓala	661961
ɓala’n	32631
ɓalage	13985
ɓalɗi	55940
ɓali	340304
ɓali’n	65263
ɓara	55940
ɓarage	27970
ɓavu	2270248
ɓaza	18646
ɓazi	23308
ɓe	4209515
ɓege	307672
ɓele	452184
ɓele’n	23308
ɓelege	60602
ɓeli	326319
ɓere	55940
