Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 188773

ʻ	26486
ʻʻअप	10594
ʻʻऊ	10594
ʻʻओ	10594
ʻʻजे	42378
ʻʻतूँ	10594
ʻʻदेखहु	10594
ʻʻपरमेसर	21189
ʻʻहम	42378
ʻʻहे	26486
ʻअप्पन	26486
ʻआउर	21189
ʻआमदिय	10594
ʻआमदी	10594
ʻई	68865
ʻउ	10594
ʻउठऽ	10594
ʻऊ	26486
ʻएकर	10594
ʻओ	21189
ʻओकर	10594
ʻओकरा	21189
ʻका	10594
ʻगुरू	10594
ʻज	21189
ʻजे	68865
ʻत	10594
ʻतब	15892
ʻतूँ	47676
ʻतोरा	26486
ʻतोहर	15892
ʻथोरे	10594
ʻदेखइ	10594
ʻदेखहु	26486
ʻदेखहू	21189
ʻदेखऽ	21189
ʻध्	26486
ʻनञ	15892
ʻनञʼ	10594
ʻप	42378
ʻपरमेसर	10594
ʻस	31784
ʻसुन्दरʼ	10594
ʻसौ	10594
ʻहतिया	10594
ʻहम	148326
ʻहमनी	26486
ʻहमर	21189
ʻहमरा	31784
ʻहाँʼ	26486
ʻहाय	10594
ʻहे	259571
ʼ	1154826
अ	1689860
अइ	47676
अइना	10594
अइस	222489
अइसन	1059473
अइसे	90055
अइहऽ	10594
अई	270165
अउर	2240786
अउरत	503249
अउरतिय	153623
अउरतो	10594
अउरो	180110
अउलाद	10594
अएतइ	10594
अकवार	15892
अकाल	58271
अकास	143028
अकेला	10594
अकेले	74163
अक्विला	31784
अखनियो	52973
अखनी	180110
अखमीरी	47676
अखया	26486
अखाया	21189
अखि	423789
अखीम	10594
अंग	174813
अँगना	47676
अगबुस	10594
अगरिप्पा	37081
अगल	52973
अंगवन	21189
अगिला	10594
अगुआ	21189
अगुआइ	10594
अंगुर	90055
अंगुरी	10594
अँगूर	31784
अंगूर	201299
अंगूरी	15892
अंगो	10594
अँगोछा	26486
अचमि्भत	15892
अचम्भा	58271
अचरज	63568
अँचरवो	10594
अँचरा	10594
अच्छर	10594
अच्छा	233084
अज	270165
अजीब	10594
अंजीर	90055
अजोर	10594
अंजोर	121839
अटल	37081
अटारी	26486
अठमा	10594
अठारह	10594
अड़ल	10594
अडिग	31784
अड्‌डा	10594
अतिथिाय	10594
अतियाचार	10594
अथाह	47676
अदबुद	10594
अधरम	26486
अधरमी	10594
अधि	26486
अधिकार	127136
