Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 237743

a	2759282
Aa	8412
Aalon	21031
aay	21031
Abel	25237
Abija	8412
Ablaham	441653
Abollos	42062
Adam	46268
Aeneas	8412
Agabus	8412
Aglibba	37856
Akaia	46268
Akwuila	29443
Alabia	12618
Aleobagus	12618
Alesanda	21031
Alesandlia	16824
Alfa	8412
Alfaeus	21031
Alimatea	16824
Alistalkus	25237
Alkibbus	12618
Altemis	21031
Amen	121980
Amminadab	8412
Amos	8412
Ananias	54680
Andole	58887
Annas	21031
Antibas	8412
Antiok	84124
Antioke	8412
Asa	8412
Asha	8412
Asia	92536
Assos	8412
Atens	25237
Ayzek	84124
Azol	8412
ba	1518446
baa	210311
báá	12618
báà	4471214
bàá	8412
Bàá	16824
bàà	8412
báàba	8412
Báàba	2250329
báàbase	8412
baalee	8412
baalen	50474
baamé	42062
báàmè	16824
bààme	16824
baaŋe	8412
baaŋen	12618
baase	8412
baate	180867
baaté	16824
bááte	33649
bááté	16824
baatemen	21031
baaten	58887
bááten	12618
bàbàŋ	21031
Babɛy	151424
Babilon	67299
babte	29443
babvəlese	16824
Bafos	8412
Bailɛt	319672
bak	54680
baken	8412
bakle	50474
baklé	75712
bàklè	71505
bâklè	33649
baklen	79918
baksen	256579
báksen	84124
báksén	21031
baksene	109361
baksenmen	21031
bal	12618
Balaam	16824
Balabbas	50474
Balak	8412
bale	8412
balen	33649
Balnabas	172455
Balsabbas	8412
Baltolomew	16824
bam	37856
bame	71505
Bamfilia	21031
bamnen	16824
ban	71505
bane	260785
banen	67299
banse	8412
bante	168248
banten	75712
baŋ	46268
baŋe	42062
baŋen	25237
baŋene	12618
base	46268
basen	12618
bay	33649
Bay	803388
Baye	79918
bayte	8412
bee	46268
beelese	25237
Beelzebul	29443
beeme	900131
bééme	159836
beememen	21031
beemen	168248
beemene	8412
beemenmen	8412
been	63093
bef	71505
befe	42062
befen	29443
befmen	16824
bek	6052754
beke	92536
beken	8412
beknen	29443
bekte	12618
Belea	25237
Belga	12618
Belnis	12618
ben	46268
bene	281816
Benjamin	16824
benle	143011
benlemen	8412
benlen	21031
bense	96743
bensen	42062
bensenmen	8412
bente	143011
Bentekost	12618
benten	16824
bèŋ	8412
beŋte	176661
beŋten	16824
bese	193486
besen	84124
Betani	58887
Betfej	12618
Betlehem	46268
Betsaida	29443
Bɛ	8412
