Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 213609

a	17836327
Aarona	23407
Aba	14044
Abela	23407
abi	9362
Abiia	9362
abitorea	98310
Abiudu	9362
Abra	51495
Abrahama	346427
Abrahamo	9362
Adamu	46814
ae	23407
aea	19287576
aeai	18725
aeata	4133720
Aeneasa	9362
aeōpe	32770
afutae	18725
Agabo	9362
Ageripa	51495
ahai	93629
Ahai	117036
Ahasa	9362
aia	9362
aiape	56177
aiera	215346
aierai	88947
aieraia	18725
aieraita	84266
aieri	131080
aierōpe	37451
aikaera	88947
aiorai	51495
aioraia	18725
aioraiape	14044
aioravota	9362
aiorōpe	18725
aipea	126399
aipepea	18725
aipepeiape	135762
aipeta	56177
aise	14044
aisesea	37451
aiseseava	9362
aisesei	9362
aiseseiape	149806
aiseseita	65540
aita	332382
aite	2242414
aiterori	65540
aitetai	98310
aitetaia	42133
aitetaiape	18725
aitetaipe	56177
aitetaipeta	14044
aitetaita	37451
aitetei	262161
Akaia	56177
Akimi	9362
Akipo	9362
akoela	23407
Akuila	28088
alaea	9362
alaeai	18725
alaeaita	9362
Alefa	14044
Alefeo	18725
Alesana	32770
Alesanderea	14044
ali	9362
alitara	112354
Alōva	9362
Amene	135762
Aminadaba	14044
Amono	9362
ana	9362
Ana	9362
Ananiasi	42133
Anasi	23407
Anderea	60858
aneru	964378
ani	28088
animala	290249
Antioka	98310
ao	355790
ape	1947483
apeva	903519
api	9362
apisi	32770
apo	121717
Apolosi	51495
apose	14044
aposetolo	407286
ara	11380606
ára	84266
Arabia	14044
arafuka	14044
arafukaita	14044
arahoha	252798
Arahoha	1217177
arai	98310
araia	93629
araiape	32770
araita	234072
araitore	56177
arao	140443
arapaitore	9362
arapōpe	9362
arara	42133
araro	3342555
araupi	14044
aravai	126399
aravaia	28088
aravaita	102991
arave	3913692
aravi	32770
aravōpe	145124
are	19507605
áre	18725
area	121717
areapo	32770
areo	14044
Areo	14044
areravi	9362
arero	9976171
Areto	14044
areve	9405034
ari	1455931
aria	393241
arihau	9362
Arimatea	14044
arisovi	23407
arisovōpe	9362
Aristareko	18725
arita	1193769
aritore	182576
aritōva	88947
aritʼ	70221
aritʼoria	9362
aro	1872580
aroaro	46814
arōpe	18725
arori	800528
arorisa	51495
arorisaia	9362
arorisaita	18725
aroruka	46814
aru	777120
arua	14044
aruavaita	9362
aruovai	9362
