Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 265166

a	4159658
ǎ	11336295
Aacípu	7542
Aalɔ́ɔn	18856
Aani	7542
Aapakisadu	7542
Aatemísi	18856
Abɛ́li	18856
abǐ	991831
Abiwúdi	7542
Abiya	11313
Ablaxámu	411063
ablu	71653
abwɛ̌	33941
acéjí	60339
acɛ	844753
Acɛ́ɛ	7542
acɛkpikpa	135764
acɔ́	116907
ada	211188
adaɖé	26398
adagbigbo	15084
adaja	18856
adamagbo	7542
Adámu	60339
adǎn	135764
adǎngbomɛ	7542
adǎnúwiwa	15084
Adi	7542
Adiminu	7542
adingban	71653
adingbannɔ	60339
adǐngbekútɔ́	7542
ado	79195
adohu	33941
adɔ	60339
adɔ̌	18856
adɔgo	41483
adɔ̌kpo	26398
adɔndindɔn	7542
adɔtɔ́nɔ	7542
aɖǐvɛ́	7542
aɖǔ	22627
aɖǔkún	33941
afatɔ́n	94280
afi	26398
afín	11313
afɔ	452546
afɔdo	7542
afɔɖé	41483
afɔɖótɛn	30169
afɔklɛ́nnú	41483
afɔkɔ́	15084
afɔkpa	33941
afɔkpakan	15084
afɔkponɔ	11313
afɔkú	18856
afɔligbé	7542
afɔtɔn	33941
afɔwe	22627
afɔwó	37712
afɔxú	15084
afɔyɛ́yɛ́	11313
afúntúnkplɔ̌	11313
aga	214959
Agabusi	7542
agadá	11313
agalɛtɔ́	86738
agalilɛ	52797
agaví	7542
agbahwlɛ́nhwlɛ́n	7542
agbahwlɛ́nxámɛ	11313
agban	82966
agbǎn	30169
agbawungba	67882
agbaza	742930
agblo	33941
agbo	7542
agbɔ̌n	26398
agbɔ̌nnusú	22627
agě	82966
agǐdigbo	18856
agǐdigboxotɔ́	7542
Aglipa	49025
aglǔza	45254
Aglǔzahwan	11313
aglǔzanyitɔ́	11313
agooɖojǐe	15084
agɔ	101823
agɔ̌	75424
agun	550598
agunmɛxó	41483
agunnukɔntɔ́	64110
agunví	41483
Agunvíwú	7542
ahan	131992
ahannumú	7542
ahannumúnɔ	22627
ahohó	18856
ahwan	595853
ahwanfunfun	15084
ahwanfunnú	22627
ahwanfuntɔ́	22627
ahwangán	101823
ahwangbénu	15084
ahwangbɛ́	18856
ahwangɔnu	15084
ahwankpá	33941
ahwankpɛn	7542
ahwannɛ́	22627
ahwannɛ́satɔ́	11313
ahwanvú	1387809
aja	7542
