Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 269276

a	43613244
aa	3828785
Aani	7427
Aarɔn	18568
Abɛlɩ	18568
Abia	11140
Abiudɩ	7427
Ablaam	430784
Adam	48277
Adi	7427
Adminɩ	7427
ae	92841
aee	122550
Aee	155973
Afasadɩ	7427
Agaa	14854
Akabisɩ	7427
Akai	22281
Akaiblʋa	14854
Akasɩ	7427
Akilasɩ	25995
Aklipa	48277
albatrɩ	11140
Aleluia	11140
Alɛsandri	14854
Alɛsandrɩ	18568
Alfe	14854
Aminadabʋ	14854
Amosɩ	7427
amɔ	25995
Amɔ	29709
Ananiasɩ	44563
Ancre	44563
Anɩ	25995
Antiɔsɩ	100268
ao	12934684
aoa	5355100
aomɔ	211678
aopʋ	4935456
Apolɔsɩ	40850
apʋ	516198
Arabiblʋa	7427
Aram	7427
Arimate	14854
Aritakɩ	18568
Asafʋ	7427
Asɛɛ	7427
Asi	48277
Asiblʋa	33422
Asim	7427
Asipʋ	7427
Asɔɔ	7427
Asɔsɩ	7427
Atɛnɩ	25995
aʋn	568190
ba	1039825
Baasesi	7427
Babilɔnɩ	40850
bae	664745
baea	219106
baeɛ	81700
baeɔ	7427
baewlu	122550
bai	233960
baia	29709
baiɛ	7427
baisʋn	7427
Balaam	14854
Banabasɩ	159687
Barabasɩ	44563
Basabasɩ	7427
Batelemi	14854
batise	7427
Batisɩ	111409
bato	252529
be	81700
bee	59418
beea	25995
beeɛ	315661
Befase	11140
beɔ	531053
beɔdɛ	248815
beɔdɩ	18568
beɔkpa	159687
beɔkpae	7427
Bere	18568
Berenisɩ	11140
Besaida	22281
Betani	51991
bɛ	111409
bɛa	66845
bɛɛ	2477012
bɛɛa	367652
bɛɛi	55704
bɛɛsʋn	7427
bɛɛʋn	14854
bɛi	92841
Bɛnsamɛ	14854
Bɛsebuilɩ	22281
bɛsʋn	7427
Bɛtelɛm	33422
bi	63132
bianynɔ	11140
bie	59418
biia	66845
biie	207965
biiɛ	37136
biun	11140
bɩ	330515
bɩɛ	18568
bɩɩ	7427
bɩɔ	14854
bla	1024970
blaa	349084
blaaju	122550
blae	219106
blaejei	11140
blai	18568
blati	37136
blaʋn	14854
ble	2001663
blea	783582
blee	137405
bleea	14854
bleedɩ	63132
bleeɛ	29709
bleenyʋ	37136
bleɛ	586758
blei	371366
blesʋn	18568
bleʋn	48277
