Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 204763

a	14651
A	19534
a'ɨxɨ̈huɨp	14651
a'ɨxɨ̈huɨpy	9767
a'ɨxɨɨy	34185
a'ɨxɨɨyb	19534
a'ɨxɨy	19534
a'ɨxɨ̈y	53720
a'ɨxɨ̈y'amy	9767
a'oy'amy	146510
a'oy'amybɨ	29302
a'oygɨ	9767
aa'oy'amy	14651
aametz	9767
aanɨɨ	9767
Aarón	24418
aay	48836
aaybɨjy	9767
abac	9767
Abel	39069
Abías	14651
Abiud	9767
abɨcy	122092
abɨcyjaty	14651
abojtzɨ̈g	9767
Abraham	820460
ac	327207
Acaya	68371
Acaz	9767
aceite	68371
actɨm	14651
actz	9767
acx	195347
acxmadzɨ'ñ	34185
Adán	83022
adɨɨcxp	63488
adɨnaayb	9767
adɨpy	19534
adoocp	9767
adoocpɨ	39069
adoocpɨdɨjc	14651
aducy	9767
adüg	29302
adügjɨjp	9767
adügpɨ	9767
adügtuum	14651
adujcp	9767
adüyöyɨp	9767
adzaach	24418
adzijpɨn	9767
adzip	112324
adzɨnaayb	19534
adzɨnaaybɨ	14651
adzojccɨxy	14651
adzojcɨn	9767
adzojcp	14651
adzooy	19534
adzu'ajtɨn	9767
adzu'ájtɨn	14651
adzu'ɨ̈bɨ	34185
adzuu'ɨ̈bɨ	14651
Agabo	19534
agaj	43953
agajp	48836
agapxɨɨyb	14651
agapxtujcy	14651
Agar	14651
agatz	14651
agɨ	9767
agɨx	190464
agɨyɨ̈y	9767
agojɨɨx	19534
agonbɨ	53720
agoodztuuyb	9767
agootztuuby	48836
agootztuum	48836
agootztuuyb	14651
Agripa	68371
aguemy	29302
agujc	405346
agujc'amy	34185
agujcpɨ	19534
agujctɨjc	29302
aguu	156278
aguuy	9767
aguy	14651
ahua'n	68371
ahua'ñ	14651
ahua'nbɨ	14651
ahuaast	9767
ahuac	14651
ahuädz	29302
ahuädzɨp	9767
ahuanɨɨy	14651
ahuanɨ̈y	34185
ahuätztuum	14651
Ahuijxcɨx	14651
ahuijxcɨxy	14651
ahuimbidɨpy	19534
ahuimbijtcɨxy	9767
ahuimbity	14651
ahuin	24418
ahuing	48836
ahuingujc	73255
ahuixy	19534
ahuɨnax	9767
ahuoc	9767
ajajp	14651
ajcxy	58623872
ajcxyɨ	14651
ajɨhuɨygootɨ	14651
ajɨjp	9767
