Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 189986

a	478982
aai	26317
Aai	215805
Aarón	15790
Aarondeepa	15790
aba	1294832
abaa	84216
abaade	78953
abaadeepa	21054
abaamaa	57899
abaamãi	10527
abaapa	257913
abapai	47371
Abel	21054
Abeldeepa	10527
Abelpa	10527
Abías	21054
Abihud	10527
Abraham	357921
Abrahamdeepa	131588
Abrahammaa	126325
Abrahampa	252650
Acaya	47371
Acaz	10527
aceite	52635
aceitepa	15790
acha	26317
Acha	31581
ãchi	5626730
ãchia	2237006
ãchiata	31581
ãchide	10527
ãchideepa	10527
ãchideerã	31581
ãchidepema	42108
ãchidepemapa	10527
ãchideta	15790
ãchik'a	42108
ãchimaa	452664
ãchita	31581
ãchobeepa	21054
achuchua	10527
achuchuade	10527
ada	131588
adai	15790
adaik'araa	26317
adaima	21054
adaipia	15790
adait'ee	63162
adak'a	10527
adak'ãri	36844
adamerã	15790
Adán	63162
Adanpa	52635
adap'edaa	10527
Adí	10527
Admín	10527
Agabo	10527
Agar	21054
Agripa	42108
Agripapa	26317
aguja	15790
ai	10527
ãi	152642
ãichak'eerã	10527
aida	26317
ãigu	15790
ãiipa	10527
ait'ee	63162
aɨ	1052709
aɨde	442137
aɨdee	10527
aɨdepema	15790
aji	6300464
ajida	1968566
ãk'adaa	42108
ak'ãri	115798
ak'ɨ	2494920
ak'ɨda	84216
ak'ɨdai	36844
ak'ɨdaik'araa	15790
ak'ɨdaipia	105270
ak'ɨdait'ee	84216
ak'ɨdak'aa	31581
ak'ɨdak'ãri	42108
ak'ɨdamerã	200014
ak'ɨde	315812
ak'ɨi	31581
ak'ɨik'araa	10527
ak'ɨima	10527
ak'ɨipia	36844
ak'ɨit'ee	347394
ak'ɨji	231596
ak'ɨ́ji	31581
ak'ɨjida	36844
ak'ɨjima	10527
ak'ɨk'aa	36844
ak'ɨk'ãri	131588
ak'ɨmaa	57899
ak'ɨmerã	252650
ak'ɨnáatɨ	15790
ak'ɨnadait'ee	31581
ak'ɨnaji	15790
ak'ɨnajidama	15790
ak'ɨnɨ̃	110534
ak'ɨp'eda	42108
ak'ɨpachi	78953
ak'ɨpachida	42108
ak'ɨpari	631625
ak'ɨpariimerã	42108
ak'ɨpariipáde	15790
ak'ɨpariit'ee	63162
ak'ɨparik'a	94743
ak'ɨparimaa	21054
ak'ɨparipa	52635
