Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 754833

á	15897
Aarón	468977
abarim	3974
Abarim	6623
Abbá	2649
Abdá	2649
Abdí	5299
Abdías	25171
Abdón	11923
Abed	10598
Abel	34444
abeto	2649
Abí	3974
Abiam	26495
Abías	15897
Abiatar	37094
Abib	6623
Abidá	2649
Abidán	6623
Abiel	3974
Abiézer	10598
Abigail	23846
Abihail	7948
Abihú	15897
Abimael	2649
Abimélec	84786
Abinadab	14572
Abinóam	3974
Abiram	14572
Abisag	7948
Abisai	35769
Abisúa	6623
Abisur	2649
Abital	2649
Abiud	2649
Abná	2649
Abner	78162
Abraham	368293
Abram	78162
Abroná	2649
Absalón	128505
Acán	14572
Acaya	15897
Acaz	2649
Acbor	7948
Acor	6623
Acrabim	3974
Acsa	9273
Acsaf	3974
Acub	10598
Aczib	5299
Adá	10598
Adaías	11923
Adán	23846
adar	3974
Adar	13247
Adbeel	2649
Adí	2649
Adiel	5299
Adín	5299
Admá	6623
Admín	2649
Adná	2649
Adón	2649
Adonías	38419
Adonicam	3974
Adoniram	2649
Adonisédec	6623
Adoram	5299
Adramélec	3974
Adriel	2649
Adulam	10598
adulamita	2649
Adumim	2649
Afec	11923
Agabo	2649
Agag	9273
agámenyéhok	3974
agának	38419
aganchásekxak	2649
agáphaksek	3974
agaqhek	11923
agaqlaxchek	2649
agaqnekxak	2649
Agaqnekxak	2649
agaqxegkesek	2649
Agar	23846
agarenos	3974
agásenneykxak	6623
agátegmowagkok	11923
agáwhok	9273
agchántek	2649
agè	11923
ageyk	5299
Ageynhok	2649
ageyxho	9273
ageyxhok	9273
ageyxkoho	2649
aghagkok	5299
aghágwakxohok	3974
aghakha	22521
aghamok	6623
aghawok	2649
aghésho	3974
aghéshok	27820
aghók	2649
agkegwának	7948
agkenekxak	6623
agkenya'ák	7948
agkenyek	13247
agkésaxkohok	2649
agkések	267608
Agkéshok	5299
agketamagkok	14572
agketamagkoya	5299
agketamsók	2649
agketmok	6623
agkexeykxak	2649
agkexnek	3974
agkeyásekxak	25171
agko	3766396
agkok	4257895
agkók	22521
agmagkok	15897
agmaha	9273
agmahagkok	9273
agmáheyók	2649
agmallánek	7948
Agmaskoho	2649
agmaskok	15897
agmássesagkok	2649
agmasséssók	11923
agmátog	3974
agmáwhok	3974
agmekxak	3974
agmeneykmássesek	7948
agmések	60940
agméshok	2649
