Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 244378

a	3404561
â	130944
Aba	12276
Abel	20460
Abiya	12276
Abiyud	8184
Abraham	417386
Adam	65472
Agabus	8184
Agar	8184
Agripa	49104
Ahâ	12276
Akay	40920
Akaz	8184
Akilas	28644
Akim	8184
albatrə	12276
Aleluya	16368
Alezaŋdrə	24552
Alezaŋdri	12276
Alfa	16368
Alfe	20460
alkamari	24552
ama	7042368
Amen	114576
Aminadab	12276
Amon	8184
Ananiyas	45012
Andre	53196
aŋgaw	12276
aŋsaŋsə	8184
Aŋtiyosə	94116
Apolos	49104
ar	3146764
ara	20460
Arabi	12276
Aram	8184
Arimate	16368
Aristarkə	24552
Aron	20460
Arsipe	8184
Artemis	20460
Asaf	8184
Aser	8184
Asos	8184
Atenə	24552
awo	28644
Awo	143220
Ayeropazə	12276
Azi	81840
Azor	8184
ba	3138580
Babiloŋ	53196
bak	446030
baka	16368
bal	384650
Balam	12276
bambi	16368
baŋ	139128
baŋgay	151404
baptem	372373
Baptistə	114576
bar	364189
bara	28644
Barabas	49104
bargu	45012
bârî	155496
Bârî	2925795
Barnabas	135036
Barsabas	28644
Bartelemi	16368
barway	36828
batal	12276
bây	503318
bayɗa	90024
bek	306901
beke	20460
Belzebul	28644
Benyami	16368
Bere	24552
Bernike	12276
Betani	57288
Betfage	12276
Betlehem	32736
Betsayda	28644
bə	6428565
bəba	24552
Bəba	147312
bəka	2050102
bəkay	12276
bəke	8184
bəliw	32736
bəŋô	8184
Bəŋô	8184
Bitini	8184
bok	8184
bondo	167772
boni	1301262
bor	32736
Bowaz	8184
bray	57288
bro	3306353
bro'o	253705
bru	90024
bubuɗ	36828
buŋô	147312
bur	556514
buru	36828
but	8184
buwa	94116
bwi	28644
ɓa	3727831
ɓa'a	36828
ɓar	49104
ɓaw	12276
ɓawa	556514
ɓay	22706626
ɓaya	274165
ɓayrum	536054
ɓayrumu	151404
ɓe	69564
ɓel	49104
ɓəho'o	12276
ɓərim	28644
ɓir	20460
ɓo	433754
ɓok	1072109
ɓoko	20460
ɓokrok	53196
ɓokroko	20460
ɓu	896152
ɓul	466490
ɓuru	28644
ca	777484
câ	28644
cakiya	8184
cap	49104
car	3425021
cara	98208
cava	139128
ce	5368732
ceɗ	73656
cefaɗew	40920
cem	2561605
ceme	49104
cep	73656
cepe	20460
cer	491042
cere	16368
