Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 235500

a	27248407
Aa	8492
abandonnen	46709
abandonnenʼw	12738
abésé	178343
Abija	16985
abilité	93418
abiman	8492
abitwé	8492
abiyé	157112
abiyéʼw	8492
abò	42462
abondans	8492
abondantman	8492
Abrahanm	526539
Abyoud	8492
aché	12738
Achè	8492
achté	178343
adan	2420382
Adanm	72186
adanʼw	8492
adanʼy	118895
Adi	8492
adiltè	140127
Admin	8492
adowé	543524
adowéʼy	114649
adwésé	8492
Afaksad	8492
afèkté	21231
Afenz	25477
afòs	55201
Agabòs	8492
Agripa	50955
agwéman	208067
Ahaz	8492
aji	12738
ajounou	131634
ajouté	8492
Akéya	42462
Akim	8492
Akipòs	8492
akizasyon	38216
akizé	67940
akizéʼw	16985
akizéʼy	67940
aklè	195329
akòdans	8492
akonmsi	16985
akonpli	8492
akouché	42462
akouchman	8492
aksèpté	271762
aksèptéʼy	93418
akwèdi	314225
Akwila	29723
alabasta	8492
alabondans	16985
Alafen	8492
alé	3626326
Alèkzanda	21231
Alèkzandriya	16985
Alélouya	16985
Alfa	12738
Alfiyòs	21231
alò	16985
amé	16985
Amèn	42462
Aminadab	16985
Amonn	8492
Amòs	8492
an	45571125
anba	1053078
anbaʼy	21231
anbété	63694
anbwaséʼy	12738
anchenné	29723
anchennéʼy	12738
andidan	747346
andidanʼw	72186
andidanʼy	259023
andjélé	114649
andjéléʼy	12738
Androu	55201
anfen	72186
anflé	8492
anho	212314
anhogwiyen	8492
anhoʼy	12738
ankò	1791932
ankouwajé	208067
ankouwajéʼw	12738
ankouwajéʼy	16985
ankouwajman	38216
anlè	997876
anlèʼw	72186
anlèʼy	276008
anmasé	254777
anmaséʼy	16985
anmè	50955
Annannayas	67940
Annas	16985
annèk	127388
annékòz	110403
Anni	8492
annòd	25477
annonsé	12738
annou	169851
Annou	229299
anpami	1278131
anpamiʼw	21231
anpéché	212314
anpéchéʼw	8492
anpéchéʼy	8492
anplowé	38216
ansanm	789808
ansent	21231
ant	67940
antanmé	29723
antansyon	46709
antiwan	55201
Antiyòk	123142
antwé	836518
anvi	106157
anvyèj	25477
anyen	1397027
apa	135881
apèsivwè	21231
apipwé	76433
apiyé	46709
Apòlòs	46709
apwann	135881
apwé	1350318
apwémidi	38216
apwézan	738853
apwéʼy	25477
apwoché	50955
Arébiya	12738
Arimatéya	16985
