Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 241597

a	149008
Abadon	4139
Abaisa	8278
Abaisara	4139
abana	4139
Abaunaya	4139
Abayata	4139
Abel	12417
Abelra	8278
abena	2330326
Abiudu	4139
Abiudura	4139
Abraham	302156
Abrahamna	120034
Abrahamto	20695
Adam	37252
Adamin	4139
Adaminna	4139
Adamna	24834
adeka	33112
adema	4139
Adi	4139
Adira	4139
Adramitiam	4139
Adria	4139
adumae	8278
adumaese	12417
adumai	4139
adumanenese	4139
adumao	219373
adumaora	4139
adumari	24834
adumarinenato	4139
adumase	4139
adumi	4139
adumuwa	28973
aduna	33112
adung	4139
adungno	496694
adungpu	8278
adunu	8278
ae	4139
Ae	20695
aeni	33112
aenita	4139
aeno	2541422
aenota	4139
aero	37252
aewangne	4139
Agabo	12417
agao	4139
age	4139
agege	24834
agegewa	16556
aget	4139
agewa	343547
agewara	24834
agewarata	4139
ageware	41391
agi	16556
agira	4139
agiti	8278
ago	1941249
agomo	4139
agora	4139
agore	8278
Agripa	57947
Agripara	4139
Agripato	4139
Ahasi	4139
Ahasira	4139
ai	625007
Aikoniam	28973
aimaora	8278
ainasani	16556
aine	310434
ainena	4139
ainewa	4139
aingsao	4139
aingsinowa	8278
aingso	1005807
aingsora	20695
aingsore	24834
aingsoreta	4139
Ainia	8278
Ainon	4139
aira	62086
aire	57947
aisi	16556
aita	99338
aitara	37252
aiware	16556
aiwo	4139
aiyamama	53808
aiyo	4139
Akaiko	4139
Akaya	49669
ake	206956
Akeleas	4139
Akelidama	4139
akemo	28973
akepari	16556
Akimu	4139
Akimuna	4139
Akipas	4139
Akipo	4139
Akuila	28973
Akuilato	4139
alabasta	4139
Alesanda	16556
Alesandato	4139
Alesandria	16556
Alifayora	20695
ama	12417
Amagedon	4139
amaise	4139
amao	95199
amaora	12417
amaore	8278
amase	4139
amaze	616729
ame	219373
amere	4139
amero	16556
ametis	4139
Amfipoli	4139
ami	136591
amimene	8000927
amimeneta	16556
Aminadap	8278
Aminadapra	8278
amine	8278
aming	28973
amingne	4139
amoka	4139
Amoka	4139
amono	33112
amonone	8278
Amosi	8278
Amosira	8278
Ampiliatas	4139
amuwa	4139
ana	273182
Anania	62086
Ananiato	4139
anasani	37252
Anasani	136591
Anasi	8278
Anasira	12417
Anasito	4139
Anauwa	4139
anaya	4139
Anayato	4139
Anderea	45530
