Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 289399

á	549414
Á	5387026
à	397375
Aɑ	6910
aba	76019
abada	34554
Abɑdɑ	65653
Abərahamə	96752
Abərɑhɑmə	352454
Abɛlə	20732
Abiudə	6910
Abɩɑ	10366
Adɑmə	44920
Aɡɑbisə	6910
Aɡɑrə	13821
Aɡəripɑ	58742
Ahɑzə	6910
Ahimə	6910
Akɑyi	34554
Akilɑsə	27643
Aləfɑ	10366
Aləfe	17277
Alɛkəzɑndərə	20732
Alɛkəzɑndəri	13821
Alɩlʋyɑ	13821
Amɩɩnɑ	82930
Amɩnɑdɑbə	10366
Amʋn	6910
Anɑnɩɑsə	44920
Andəre	48376
Anə	24188
Antɩʋswə	79475
Apɔlɔsə	44920
Arɑbi	10366
Arɑmə	6910
Arɑn	10366
Arəswipə	6910
Arətemisə	13821
Arimɑte	13821
Arisətɑrəkə	17277
Arɩʋpɑzə	10366
Arɔn	17277
Asosə	6910
Atɛnə	20732
Awo	44920
Aý	4426414
Azɑ	6910
Azɛrə	6910
Azi	69108
Azorə	6910
Azɔtə	6910
ɑ́	17595084
ɑ̀	15580565
ɑbɑ	3220467
ɑbɑdɑ	158950
ɑlɩbɑtɩrɩ	10366
ɑwo	24188
b	20732
ba	2118182
bá	117484
bà	55286
Bàá	6910
bàń	17277
barpɛ	17277
batwa	6910
bɑ	48911710
bɑ́	1012443
bɑ̀	2159648
bɑɑ	117484
bɑ́ɑ́	10366
bɑ̀ɑ́	10366
Bɑ̀ɑ́	79475
Bɑbɑ	10366
bɑ́bɩ̀ɑ́	17277
Bɑbɩlɔnə	58742
bɑcwɑn	44920
bɑf1	10366
bɑɡɑlɩ	72564
bɑkwɑn	86385
Bɑlɑmə	17277
bɑlɑndʋrɑ	24188
bɑlɑndʋrʋ	34554
bɑlɩ	20732
bɑlʋ	13821
bɑn	76019
bɑ̀ń	317900
bɑnɑ	24188
bɑnɩɑ	255702
bɑnzɑlɑ	89841
bɑŋɑ	24188
bɑrɑ	297167
Bɑrɑbɑsə	41465
bɑrdʋ	72564
Bɑrənɑbɑsə	138217
Bɑrəsɑbɑsə	6910
Bɑrətelemi	13821
bɑrikiə	6910
bɑrɩ	203870
bɑ́rɩ́	6910
bɑrpɛ	355910
bɑtɑnɑ	6910
Bɑtisə	79475
bɑtwɑ	511404
bɑywələ	34554
