Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 224833

a	8877700
Aba	13343
Abel	22238
Abiya	13343
Abiyuda	8895
Abraham	458117
Adamu	62268
Adi	8895
Afisus	93402
Agabus	8895
Agripa	66716
Agustus	8895
Akaya	44477
Akaz	8895
Akilas	31134
Akim	8895
akwata	13343
Ala	297998
Albastra	8895
Alegzandra	26686
Alegzandri	17790
Alfe	22238
Alimas	8895
alkama	17790
Almasihu	8895
ama	680505
Ama	1054115
Amin	93402
Aminadap	13343
amu	1601188
Amuŋ	8895
anabi	662714
anabiha	120089
Andaw	13343
Andre	53372
aneni	13343
aŋ	17790
Aŋ	195700
aŋi	26686
Aŋi	84507
aŋni	1845814
Aŋtakiya	102298
Apwalus	48925
Arabiya	8895
Aram	8895
Aray	17790
ari	164566
Ari	231282
Arimate	17790
Aristarkus	22238
Ariyupas	8895
Arni	8895
Artimis	22238
Artipus	8895
Asa	8895
Asira	8895
Asiya	97850
Asus	8895
Atina	26686
Atiyen	66716
awa	22238
Aya	62268
Ayniya	13343
Azura	8895
aʼ	48925
Aʼ	57820
Aʼa	35581
ba	280207
baba	17790
babaghawta	8895
babaghawtá	8895
babaghutá	8895
babala	13343
babay	13343
Babila	84507
badawa	13343
badza	17790
baɗu	982951
baf	31134
bafta	48925
baftá	35581
bagha	13343
baghafta	8895
baghaftá	8895
baghaku	13343
baghanaftá	8895
Balama	8895
balana	8895
balanata	13343
banaf	8895
baŋki	8895
baŋluwa	97850
bara	26686
Barabas	66716
barafta	13343
baraftá	8895
baraghata	8895
Barnabas	186805
Barsaba	8895
Bartelemi	17790
bata	8895
batá	13343
batem	467013
batema	17790
Batlehem	35581
bay	13343
bɗaŋay	8895
bɗəma	22238
beeghwa	13343
belzebul	13343
Benzameŋ	17790
Beranis	13343
Bere	17790
Beslaze	13343
Betani	57820
Betsayda	35581
bə	8895
bəgladafta	8895
bətbət	186805
Bitani	8895
bizlbizla	31134
bla	235730
blakwa	26686
bli	71163
blukum	8895
bluta	8895
bra	48925
brahwat	22238
brusa	17790
brusata	8895
brusay	22238
budgwani	8895
budugwa	8895
budzaŋ	8895
buɗuduŋ	8895
buɗukwa	31134
buhu	13343
bukwa	35581
bukwam	8895
bukwamta	8895
bukwamtá	17790
bukwanatá	13343
buna	26686
buradi	338028
buradiha	22238
buwaŋ	22238
Buwaz	17790
bzleghwa	8895
