Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 110963

Aarónpa	18024
Abel	27036
Abelta	36048
Abías	18024
abïjapa	27036
Abraham	378504
Abrahamga	27036
Abrahamnash	27036
Abrahampa	243324
Abrahampis	72096
Abrahampita	27036
Abrahamta	234312
Abrahamtapis	27036
Abrahamwan	45060
acapalla	18024
Acapalla	45060
acapallash	18024
Acaya	108144
achäqui	117156
achäquita	279372
achca	387516
achcaj	874165
achcajmi	117156
achcajta	81108
achcaraj	18024
Achcaraj	18024
achcata	171228
achcatana	18024
achcatapis	18024
achcayaran	27036
achic	766021
achicyacäcun	36048
achicyacäcunga	36048
achicyacäcuptin	27036
achicyacäcusha	45060
achicyacurcuran	18024
achicyaj	81108
achicyämuran	18024
achicyan	27036
achicyänanpaj	27036
achicyaptin	27036
achicyaran	36048
achicyashan	72096
achicyaycaj	378504
achicyaycajman	27036
achicyaycajta	18024
achicyaycan	27036
achicyaycar	153204
achicyaycaran	81108
achicyaypa	45060
achqui	171228
achquiçhu	72096
Achquiga	18024
achquinta	18024
achquinwan	18024
achquita	45060
Achquita	72096
acllu	18024
acracamasha	72096
acracamashcanchi	225300
acracuran	45060
acracush	18024
acracusha	117156
acracushaj	27036
acracushan	279372
acracushancuna	18024
acracushancunata	27036
acracushayqui	18024
Acracushayqui	18024
acracushcä	36048
acracushcaj	54072
acracushcashunqui	117156
acracushpan	18024
acracuynin	63084
acran	27036
acraran	63084
acrarcur	36048
acrashan	18024
Acrashan	36048
acray	18024
acta	81108
Actaman	18024
Adán	117156
Adánmi	18024
Adánpa	18024
Adánta	36048
afilash	72096
Agabo	18024
agacurcaycaptinpis	18024
Agarpa	18024
Agripa	126168
Agripapis	18024
agu	27036
aguman	18024
Ainón	18024
ajchanpita	18024
ajchanta	18024
ajchanwan	36048
Ajchayquitapis	18024
alabansacunata	36048
alabansata	18024
Alacran	18024
Alejandría	36048
Alejandro	27036
Alfeupa	45060
alläpa	243324
allchacächïman	18024
allchacächimasha	45060
allchacächin	36048
allchacächinanpaj	54072
allchacächinayquipäpis	18024
allchacächingachush	18024
allchacächinman	18024
allchacächinqui	18024
allchacächiptin	18024
allchacächir	54072
allchacächiran	234312
allchacächiranchu	27036
allchacächisha	72096
allchacächishaj	27036
Allchacächishan	18024
allchacächishanta	54072
allchacächishantapis	27036
allchacächishäpita	18024
allchacächishäta	36048
