Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 248735

a	12061
ã	8145214
aá	1210123
áa	599031
aábajuparã	8040
aábajupʉ	12061
aábana	8040
aábaopʉnana	8040
aábatana	8040
aáboro	8040
aáboʉmi	8040
aáco	8040
aácoacʉja	8040
aácoagarãma	8040
aácoagʉ	12061
aácoajupʉ	28142
aácoami	12061
aácõari	8040
aácoja	12061
aácʉ	398013
aácʉati	16081
aácʉja	233179
aácʉmi	16081
aácʉpa	8040
aácʉpʉ	12061
aácʉre	12061
aágabacʉ	16081
aágabama	8040
aágabapata	8040
aágarã	124630
aágarãma	48244
aágaro	8040
aágati	12061
aágayupʉ	8040
aágʉ	281424
aágʉmi	48244
aája	40203
aájupa	12061
aájuparã	389973
aájupe	12061
aájupi	16081
aájupo	12061
aájupʉ	329668
aáma	72366
áama	414095
aámi	136691
áami	345749
áamo	48244
aána	410074
aánaati	12061
aánaja	156793
aánana	8040
aánare	24122
aánucu	8040
aánucuma	8040
aánucurã	8040
aápa	16081
aápá	16081
aáparãre	20101
aápari	12061
aáparo	132671
aáparore	12061
aápata	36183
aápaʉ	12061
aápere	24122
aápʉ	100508
aáquẽcʉ	8040
aáquẽcʉna	16081
aáquẽe	12061
aáquẽja	36183
aáquẽjupʉ	8040
aáquẽmi	8040
aáquẽnana	12061
aáquẽpʉ	12061
aáquetana	12061
aáquetibana	8040
aáqueticõaña	40203
aáqueticõato	24122
aáquetigarã	24122
aáquetigarãma	48244
aáquetigʉ	16081
aárema	8040
Aarón	36183
aáta	8040
aátacʉ	48244
aátaje	28142
aátana	36183
aátato	16081
aáteña	12061
aáteñabacʉ	8040
aáteñarã	20101
aáteñari	28142
aáteñaʉ	36183
aáteñaʉmi	8040
aáti	205037
áati	48244
aátie	8040
aátiere	8040
aáto	285444
áato	24122
aátoja	12061
aátona	8040
aátopʉ	8040
aátore	16081
aátoye	12061
aáweogarã	8040
aáweoquetigʉ	8040
aáweori	12061
aáweorica	8040
aáweorije	8040
aáweoya	8040
Abel	24122
Abere	12061
Abías	12061
Abiú	8040
Ãboco	12061
ãbocʉ	60305
Abraham	506563
Abrahãre	261322
Abʉ	16081
Abʉma	20101
Acás	8040
Acaya	64325
Acayapʉ	8040
ãco	12061
ãcomo	8040
ãcopʉ	8040
acu	20101
acʉ́	245240
ácʉ	172874
ãcʉ	430176
acʉa	76386
