Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 321317

Abia	12448
Abihud	6224
Abraham	497950
adaij	497950
Adam	87141
Adi	6224
Agabus	9336
agama	541521
agei	189843
agen	74692
agerir	59131
agob	71580
agos	529072
agoska	15560
agosu	18673
agot	4357067
Agripa	43570
ah	3130864
aha	267648
ahah	298770
ahahir	6224
ahaingkongka	40458
ahais	1434720
ahaisomu	6224
aharuka	18673
aharukamoka	24897
Ahas	6224
ahca	65356
ahi	15560
ahta	87141
ahtaboku	40458
ahtah	124487
ahtec	49795
ahwina	9336
ai	469940
aibin	522848
aibino	6224
ainsa	609989
ainsoma	6224
Ainsoma	133824
Akaya	15560
akeina	18673
Akeina	728252
Akeineri	24897
Akhaya	18673
Akhim	6224
aki	211629
aksa	1437832
akseij	56019
Akwila	24897
Aleksander	15560
Aleksandria	12448
Alfa	9336
Alfeus	15560
Allah	13460227
ameina	40458
ameiner	12448
Amin	6224
Aminadab	12448
Amon	6224
Amos	6224
Ananias	56019
Andreas	49795
anggen	426370
anggob	18673
anggos	469940
anggot	1279110
anggur	345453
angh	1388037
angha	9336
anjob	6224
Antiokhia	112038
Apolos	49795
ara	28009
Arab	9336
aras	87141
Areopagus	9336
ari	74692
Ari	420145
ariawun	21785
Arimatea	9336
Aristarkus	12448
arja	161833
Arkhipus	6224
Arni	6224
Arpakhsad	6224
Artemis	34234
Asa	6224
Asdod	6224
Asia	62243
askesi	687794
Asoka	15560
Asos	6224
Atalia	6224
Atena	21785
awesi	90253
ayo	9336
Ayo	15560
ayug	12448
Azur	6224
Babel	99590
bagei	12448
bagen	6224
bagos	6224
bagot	196068
bah	6224
baha	18673
bahasmero	6224
bahtec	6224
baki	18673
banggot	80916
baptis	311219
Barabas	15560
Barnabas	180507
Barsabas	37346
Bartimeus	6224
Bartolomeus	12448
bebin	787384
beda	19815322
Beelzebul	31121
Benyamin	12448
bera	19902463
Berea	18673
Bernike	9336
besi	12448
Betania	56019
Betfage	18673
Betlehem	40458
Betsaida	28009
bibes	24897
bibisa	6224
bicira	21785
bidebecki	68468
bifaga	40458
bifarur	6224
bifera	9336
bifes	9336
bifesij	43570
big	34234
bigris	6224
bij	9336
bija	180507
bijeka	52907
bijerek	6224
bijginaga	80916
bik	59131
bikeba	12448
bikemeji	9336
biker	65356
Bileam	21785
Bilis	404584
bimagot	9336
bimeesa	12448
