Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 303878

B	13163
Bꓸ	312625
Bꓼ	9872
G	13163
Gꓽ	75688
X	6581
ꓐ	2991332
ꓐˍ	134922
ꓐꓹ	1326190
ꓐꓺ	16453
ꓐꓻ	26326
ꓐꓽ	510073
ꓐꓽˍ	108596
ꓐꓽꓳ	78979
ꓐꓼ	19744
ꓐꓬ	279717
ꓐꓬꓺ	42780
ꓐꓬꓻ	55943
ꓐꓬꓽ	9872
ꓐꓬꓽˍ	6581
ꓐꓬꓼ	32907
ꓐꓬꓱ	39489
ꓐꓬꓱꓻ	19744
ꓐꓬꓱꓽ	233646
ꓐꓬꓱꓽˍ	29617
ꓐꓬꓱꓼ	299462
ꓐꓯ	9220805
ꓐꓯˍ	4896701
ꓐꓯꓺ	75688
ꓐꓯꓺꓽ	6581
ꓐꓯꓻ	29617
ꓐꓯꓼ	556144
ꓐꓰ	22926964
ꓐꓰˍ	213901
ꓐꓰꓻ	13163
ꓐꓰꓽ	49361
ꓐꓰꓼ	13163
ꓐꓱ	3432298
ꓐꓱˍ	69106
ꓐꓱꓺ	65815
ꓐꓱꓻ	342242
ꓐꓱꓻˍ	9872
ꓐꓱꓽ	55943
ꓐꓲ	1500602
ꓐꓲˍ	62525
ꓐꓲꓺ	82269
ꓐꓲꓺꓼ	29617
ꓐꓲꓻ	55943
ꓐꓲꓻˍ	39489
ꓐꓲꓳ	9872
ꓐꓳ	1546673
ꓐꓳˍ	283008
ꓐꓳꓺ	32907
ꓐꓳꓻ	26326
ꓐꓳꓽ	26326
ꓐꓳꓼ	49361
ꓐꓴ	5222490
ꓐꓴˍ	990529
ꓐꓴꓻ	32907
ꓐꓴꓻˍ	13163
ꓐꓴꓳ	720683
ꓐꓵ	431094
ꓐꓵˍ	32907
ꓐꓵꓻ	65815
ꓐꓵꓻˍ	6581
ꓐꓵꓽ	49361
ꓐꓶ	102014
ꓐꓶꓹ	52652
ꓐꓶꓺ	6581
ꓐꓶꓻ	92142
ꓐꓶꓽ	424512
ꓐꓷ	184284
ꓐꓷˍ	401476
ꓐꓷꓽ	6581
ꓑ	2961714
ꓑˍ	32907
ꓑꓸ	625250
ꓑꓸˍ	23035
ꓑꓸꓳ	9872
ꓑꓹ	164539
ꓑꓺ	29617
ꓑꓬ	69106
ꓑꓬˍ	26326
ꓑꓬꓹ	9872
