Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 218003

a	5518272
ā	55045
Aaron	22935
abāi	27522
abāia	9174
abāk	73393
abāka	9174
abāksem	59632
abāl	9174
abalama	9174
abang	22935
abāng	36696
abānga	18348
abaptisma	18348
Abba	13761
abe	9174
abei	32109
abekūl	45870
Abel	18348
abēn	13761
abena	13761
abetōk	22935
abetōka	41283
abiak	77980
ābiak	18348
abiaka	9174
abiang	22935
Abija	13761
abil	160548
abila	160548
abinga	18348
abingtena	32109
abit	45870
ābit	114677
abita	73393
Abiud	9174
aboi	243115
aboidong	9174
aboka	9174
abong	18348
abōr	18348
abōrzong	13761
Abraham	325683
Abrahamin	64219
abu	9174
abua	27522
abuakpūn	9174
abuang	45870
ābuang	9174
abui	504580
abūi	9174
abuia	169722
abul	105503
abun	18348
abung	9174
achāi	9174
achāizūng	9174
achak	13761
achāk	9174
āchak	13761
achālaka	729347
achan	13761
achān	174309
achang	532102
achāng	27522
āchang	22935
achanga	142199
achangpu	41283
achangpui	9174
achangten	9174
achap	64219
āchap	9174
achapa	27522
achāpa	9174
achār	18348
achāra	13761
achei	32109
āchei	9174
achelbo	9174
acher	13761
achi	233941
āchi	96328
achiam	27522
achiama	18348
achiar	13761
āchiar	9174
achīl	41283
achīn	9174
achina	27522
āchīna	27522
āching	13761
achipui	18348
achithāk	9174
acho	13761
achō	201832
achōi	178896
achōia	192657
achōmphāng	22935
achong	633018
achonga	22935
achongpēk	59632
achongpui	36696
achongpuia	13761
achongril	22935
achongtin	96328
achongtina	9174
achōpu	22935
achuai	45870
achuaia	9174
achuang	100916
āchuang	9174
achuanga	45870
achuangpu	13761
achui	13761
achuia	27522
achuk	9174
achuka	9174
achul	114677
achūl	9174
achula	123851
achulna	22935
achum	82567
āchum	9174
achuma	55045
achung	155961
achunga	376141
adāi	119264
adāirek	18348
adāireka	18348
adam	518341
ādam	77980
adama	142199
ādampu	9174
adān	22935
adāp	13761
adar	18348
ādar	13761
adem	9174
ademrua	18348
adēn	9174
adēng	36696
adēnga	36696
adēp	9174
aderdīn	36696
adet	77980
adeta	13761
adettita	114677
adi	32109
adianga	50458
adiar	87154
ādiar	9174
adiara	32109
adiarna	9174
adiartita	13761
adik	431186
ādik	307335
adika	41283
ading	13761
adīp	22935
adit	55045
ādit	27522
ādita	13761
adō	22935
adom	91741
adomrit	9174
adōn	798154
