Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 148766

abá	40331
Abá	241990
Abali	13443
Abel	26887
Abias	20165
Abiúde	13443
Abraão	779748
Acaz	13443
Aceldama	13443
Adão	87385
Adi	13443
Admim	13443
aehikoahenahitene	13443
aehikoaxatya	13443
aekoakisahene	13443
aemahalikihitiya	26887
aemahalikisa	13443
Aemahalikisa	26887
aeroretya	20165
aeroretyaha	13443
aeroretyoa	20165
aeroretyoitata	13443
aeroritita	13443
aexahexatya	13443
aexakeretyaha	20165
aexakeritya	20165
aexakerityaha	20165
aexakerityahitaha	13443
Ágabo	13443
Agar	26887
Agripa	94107
Ahá	20165
Ahai	26887
Ahalakoahaliti	221824
ahalakoahenahitene	13443
ahalakoahenere	13443
ahalakoatene	60497
ahalakoatya	94107
ahalakoatyaha	53775
ahalakoatyahene	33609
ahekohena	73941
ahekohenaha	60497
ahekohenahere	13443
ahekohenere	13443
ahekoita	120995
ahekoitere	40331
ahekoiterehare	20165
ahekoitereharenae	13443
ahekoiterenae	13443
ahekotita	20165
ahekotitere	13443
ahekotiterenae	20165
ahekotya	188215
ahekotyaha	120995
ahekotyahitaha	94107
ahekotyareha	26887
ahinityaliye	13443
ahinityaliyenae	13443
ahinityare	20165
ahitaha	134439
ahitere	33609
aho	73941
ahohisakoatya	60497
ahohisakoatyaha	53775
ahohisakoatyakakoaha	114273
ahohisakoatyare	13443
ahota	20165
ahoti	248712
ahotiaho	13443
ahotita	33609
ahotyaho	181493
ahotyahonai	20165
ahowitihalikijita	13443
ahowitihalikijitere	13443
ahowitikisa	20165
ahoxa	26887
ahoxanai	13443
aihalahalinikijita	67219
aihalahalinikisa	87385
aihalahalinikisaha	20165
aihalahalinikisahene	26887
aihalahalinikisahitene	13443
aihalahalinikisene	13443
aihikoahenahitene	20165
aihikoaheta	67219
aihikoahitita	33609
aihikoatene	13443
aihikoatya	20165
aijita	53775
aijitere	33609
aikonomanere	13443
aikotya	67219
aimahalikijita	13443
aimatene	13443
aimatya	47053
aimenekohena	20165
aimenekohitiya	33609
aimenekoita	181493
aimenekokoatya	20165
aimenekotya	100829
aimenekotyaha	13443
aimexanikiheta	13443
aiminijita	60497
aiminisa	26887
aiminisaha	26887
aiminisahene	20165
aiminisahitaha	33609
aiminisahitene	26887
aiminisare	47053
aiminisareha	20165
ainakihenahitaha	13443
ainakihetene	13443
