Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 188152

a	24873506
ã	26574
Ã	74407
ãã	42518
Ãã	175390
Aarõ	21259
Aba	10629
Abel	26574
Abia	21259
Abiwd	10629
Abraham	531485
Abraham’n	10629
Abrahamt	58463
ad	8668523
ad’d	430502
ad’n	10629
ada	685615
Adam	42518
Adamt	15944
adi	53148
adïm	366724
adïmd	58463
adin	10629
adïn	1498788
adïna	462392
adïnd	111611
adj	387984
adj’n	10629
adjïn	47833
adkami	21259
adkamïn	95667
admïn	233853
adnïn	15944
adsï	382669
adsïn	159445
Aeropajt	10629
Agabus	10629
Agar	10629
Agripa	85037
ãi	313576
ãin	249798
ãina	10629
ãint	15944
aj	191334
aj’j	37203
aja	21259
ajd	26574
aji	26574
ajïm	26574
ajin	10629
ajïn	100982
ajisïn	10629
Ajor	10629
ajsï	15944
ajsïn	15944
Akaj	10629
Akay	15944
Akayt	31889
Akïla	31889
Akim	10629
ãkre	10629
al	14275691
ala	47833
albatïr	15944
ale	850376
Alegjandïr	42518
Alegjandrit	15944
alïn	37203
Alpa	15944
Alpe	21259
Amin	138186
Aminadab	15944
Amon	10629
an	8482503
anan	3470598
Ananias	106297
and	669671
andïn	387984
andïnt	42518
Andre	74407
andt	26574
Ane	10629
Antiosï	106297
Antiosït	63778
Antipas	37203
Apolos	69093
Apolyon	10629
ar	164760
Arabit	10629
Aram	10629
Arimatet	15944
arïn	31889
Aristark	15944
arjã	21259
Arsip	10629
Artemis	31889
asa	10629
Asa	10629
Asi	15944
asï	2439516
Asiat	10629
asïd	10629
asïgar	69093
Asïgarg	74407
asïgart	10629
asïj	10629
asïn	717504
asïna	53148
asïnatap	116926
Asit	85037
asïta	26574
at	31889
ata	10629
atbang	10629
Aten	21259
Atent	10629
aw	2971002
awïn	1923976
awt	53148
ba	106297
bá	175390
baa	15944
baaba	10629
Babilon	63778
Babilont	26574
badø	26574
badød	15944
badøj	10629
badøsï	15944
bah	127556
bahbo	255112
bahbokat	15944
bahbokat’t	21259
bahbot	302946
bahgt	10629
baht	127556
bai	53148
bãi	116926
bãin	15944
bait	37203
baitø	26574
baji	10629
bajii	15944
bajin	10629
bakad	154130
bal	10629
Balam	21259
balang	47833
ban	58463
band	31889
bandbïra	26574
bandbïra’n	15944
bandbïrag	31889
bandg	10629
bang	85037
bangt	10629
banj	58463
baptem	579318
