Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 308083

a	18602129
a'n	32458
aa	574520
áa	801732
aa'n	51934
aan	311604
Aán	12983
áan	967271
a̱a̱n	16229
Aarón	16229
Abel	29212
Abías	12983
Abiud	6491
Abraham	516094
Acaya	48688
Acaz	6491
aceite	9737
Adán	55179
Adi	6491
Agabo	16229
Agar	12983
Agripa	48688
alabastro	9737
Alejandría	12983
Alfeo	16229
Amén	74655
Amigo	6491
amigos	6491
Aminadab	12983
Amón	6491
Amós	6491
Ananías	84392
Anás	12983
ángel	473898
ángeles	334325
Antioquía	123343
Apolos	61671
Aquila	29212
Aquim	6491
Arabia	9737
Aram	12983
Areópago	9737
Arfaxad	6491
Arimatea	12983
Aristarco	16229
arpa	9737
Arquelao	6491
Arquipo	6491
Asa	6491
Aser	6491
Asia	71409
Asón	9737
Atenas	35704
Augusto	12983
Ay	25967
Azor	6491
ba	12983
Babilonia	81146
Balaam	22721
Bar	12983
Barjesús	6491
Barrabás	38950
Barsabás	6491
Bartimeo	12983
be'n	19475
bee	525832
bee'n	48688
Beelzebú	22721
Belén	35704
ben	19475
Ben	22721
bén	12983
Benjamín	12983
Berea	32458
Berenice	9737
Betania	42196
Betfagé	9737
Betsaida	22721
bi	8634036
bí	29212
bii	266162
bíi	470652
biin	32458
Bitinia	6491
bɨ	35704
bɨ́	87638
bɨ́n	19475
Blasto	6491
bó	12983
bø	6491
bøn	12983
bǿn	519340
boo	133081
bøø	6491
bøøn	25967
bǿøn	9737
Booz	16229
burra	6491
burro	74655
ca	48697915
ca'n	42196
ca̱'n	136326
caa'n	275899
caan	697863
cáan	29212
cá̱a̱n	16229
ca̱a̱n	918583
caballo	32458
caballos	16229
cadena	6491
cadenas	48688
Caifás	35704
Caín	9737
Cainán	12983
calle	19475
calles	38950
camello	19475
Caná	12983
Canaán	12983
cananista	12983
Capadocia	6491
Capernaum	64917
carro	16229
cebada	6491
Cefas	6491
Cencrea	6491
César	42196
Cesarea	77901
Chipre	32458
Cilicia	25967
circuncisión	272653
Cirene	22721
cɨ	8763872
cɨ́	74655
cɨ'n	42196
cɨ̱'n	19475
cɨɨ	16229
cɨ̱ɨ̱'n	16229
cɨɨn	12983
cɨ̱ɨ̱n	292129
cɨn	32458
cɨ́n	61671
Claudio	9737
Cleofas	6491
co	100622
có̱	282391
cø	149310
co̱	7017589
