Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 255214

a	35907121
Aba	3918
Abadon	3918
Abel	43101
Abiatar	3918
Abilene	3918
Abiut	7836
Abiya	11754
Abraham	603415
abu	713127
Abu	1445845
abuem	3918
Adam	129303
Adi	7836
Adramitium	3918
Afrika	3918
Agabus	31346
aget	3918
agi	2758469
agide	94038
agiende	850266
Agripa	94038
agu	203750
aguq	184159
Agutesoqnib	3918
agutesqab	11754
agutgesonab	3918
agutibqa	3918
agutnjresosibqa	3918
agutnjrsib	3918
agutosib	7836
Ahas	7836
ai	811084
aib	43101
Aikoniam	31346
ain	11754
ainabqa	50937
ainaq	11754
ainaqa	94038
Ainias	11754
Ainon	7836
aiŋ	11754
Aiŋ	11754
aiq	11754
aiqa	101875
aiqab	70529
aiqai	19591
aiqajqa	70529
aiqam	11754
aiqas	148894
aiqasai	23509
aiqo	19591
aiqom	35264
aiqoqa	11754
ais	27427
Aisaia	113630
Aisak	125384
aisib	532886
aisibqa	3918
aisim	301707
aisiq	364400
aisiqa	152812
aisiy	54855
aitentosim	3918
aiyaib	7836
aiyaim	19591
aiye	90120
aiyeb	293871
aiyej	462357
aiyejunu	15673
aiyejunub	7836
aiyel	2076688
aiyela	19591
aiyeleŋeb	66610
aiyeleŋej	3918
aiyeleŋeqnub	3918
aiyeleŋosib	15673
aiyeleŋosim	3918
aiyeleŋosiq	3918
aiyeleŋqab	15673
aiyelq	15673
aiyeltaib	7836
aiyeltaim	3918
aiyeltaiq	7836
aiyelteb	3918
aiyeltej	3918
aiyeltejunum	3918
aiyelteqnub	50937
aiyeltŋgwajqa	3918
aiyeltonum	3918
aiyeltoqnsib	7836
aiyeltosai	3918
aiyeltosaioqnej	3918
aiyeltosib	3918
aiyeltosiq	3918
aiyeltqasai	11754
aiyem	172404
aiyeqnab	27427
aiyeqnabqa	50937
aiyeqnamqa	7836
aiyeqnaq	35264
aiyeqnaqa	82283
aiyeqnu	50937
aiyeqnub	23509
aiyeqnum	27427
aiyimqa	27427
aiyiy	19591
aiyo	35264
aiyonum	3918
aiyoq	3918
aiyoqalubtosiqa	7836
aiyoqneb	43101
aiyoqnej	50937
aiyoqnib	3918
aiyoqnim	3918
aiyoqnimqa	11754
aiyoqnit	7836
aiyoqnqab	3918
aiyoqnsib	23509
aiyoqnsibqa	35264
aiyoqnsim	11754
aiyoqnsiq	15673
