Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 199237

a'ha'nus	10038
a'ƚju	15057
a'maestro	10038
a'maneyi'iƚ	10038
a'maneyi'iƚi	15057
a'pa'iyi'ij	15057
a'qapi'i	20076
a'tax	70268
a'taxe	25095
a'tits	70268
a'walxalitsi'iƚ	10038
Aaron'ik'i	20076
aats'e'eƚij	45172
Abel	15057
Abel'ik'i	15057
Abías	10038
abismo	40153
abogado	15057
Abraham	245938
Abraham'ik'i	381455
Acaya	50191
aceite	35134
Adán	45172
Adan'ik'i	35134
adulterio	35134
af'ayai	30114
afaakane'k	10038
Agabo	10038
Agar	10038
Agripa	70268
ai	70268
aja'me'ttax	15057
ajanyejeyi'ƚ	10038
aje'eƚ	1074097
aje'eƚe	15057
aje'eƚƚe	15057
Aje'eƚƚete	10038
ajileti'ƚ	15057
ajit	40153
aka	3749303
aka'aj	225861
aka'aj'in	10038
Aka'aj'in	10038
aka'an	3573633
aka'ƚe	50191
akaa'ijha	75287
akakƚinij	15057
akaptax	25095
akha	1204595
akha'ija	10038
akha'ƚe	95363
akha'te	25095
akha'ye	70268
akha'ye'ƚe	10038
akha'yi'ij	10038
akhaa'ija	10038
akhap	35134
alabastro	15057
Alejandría	20076
Alejandro	30114
Aleluya	20076
Alfa	15057
Alfarero	10038
Alfeo	25095
alheyi'ƚ	10038
alheyi'ƚik'i	45172
alma	10038
áloe	10038
altar	50191
ama'ye	10038
aman	30114
amane	60229
amanei	20076
amaneifik'i	25095
amaneiji	20076
amaneiƚefik'i	10038
amaneiƚi'ij	10038
amaneye	15057
amaneyi	45172
amaneyi'fik'i	10038
amaneyi'i	10038
amaneyi'ƚ	10038
amaneyijkii	10038
amaneyijup	15057
amanfik'i	10038
amani	60229
amani'i	15057
amani'ijup	10038
amani'ipji	25095
amani'ju	10038
amanij	15057
amanijup	20076
amanji	35134
Amén	170651
amets	10038
ametskii	10038
ami'iƚii	10038
ami'ƚets	40153
ami'ƚii	55210
ami'ƚijii	15057
amii	50191
Aminadab	10038
Aminadab'ik'i	10038
amƚi'iƚijii	35134
amtaxi'ƚets	10038
amtaxi'ƚii	15057
Ana	10038
anami'ƚju'kii	10038
anamitkitek	10038
anamji'ju	10038
Ananías	55210
Anás	20076
anatkin	25095
anatkini'ƚ	35134
anaxi'ƚij	10038
anaxi'ƚik'uiju	10038
anaxi'ƚju	25095
