Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 128183

Abénubay	39006
Abíyasibe	15602
Abiyúbay	15602
Acábu	15602
Acásubay	15602
Acáya	78013
Acrípa	93616
acuu	46808
Acuu	117020
adabástru	15602
Adejántriya	15602
Adejántriyamu	15602
Adejá̱ntru	15602
Adejántrubay	15602
Adíbe	15602
Ajéñubay	39006
Amú̱bay	15602
Amúsibe	15602
Amyinadábebe	15602
Ananíyasibe	23404
Ananíyasiy	46808
Antiyuquíya	23404
Antiyuquíyamu	39006
Antiyuquíyamuju̱	39006
Antrésibe	93616
Apódositya	15602
Apódosiy	62410
Aquí̱bay	15602
Aquída	23404
Ará̱bamyusiy	15602
Ará̱bay	70212
Arábiya	23404
Ará̱mu	15602
Aristyárucu	31205
Arquípu	15602
Arú̱bay	23404
Asábay	15602
Ásiya	109218
Ásiyamu	23404
asújuru	31205
asújuruta	23404
Aténasiy	15602
Avurá̱	117020
Avurá̱badye	15602
Avurá̱bajyu̱	15602
Avurá̱bamyusiy	15602
Avurá̱bañi̱	15602
Avurá̱barya	15602
Avurá̱bavya	46808
Avurá̱bay	546094
Avurá̱bayu	15602
Babinóniya	70212
Babinóniyamuju̱	23404
babyi	163828
bachara	78013
bacharatiy	15602
bacheno̱da	140424
bacheno̱damiy	31205
bacheno̱daveda	54609
bachi̱	54609
Badámubay	31205
bajyo	31205
bañu̱yada	23404
bapyo	202835
bapyomu	54609
bapyomusiy	23404
bapyovimu	23404
bapyovimusiy	15602
bapyovudi	15602
Barába	54609
Barábabay	39006
Barsábasiy	15602
Bartodomévubay	23404
barya	249643
baryanchiy	23404
baryi̱	39006
baryi̱jada	15602
baryi̱ru̱yada	15602
baryi̱te	23404
batye	78013
batyeda	148225
batyedaju̱ni̱	15602
batyedanchiy	15602
batyedata	31205
batyi̱	15602
batyi̱si̱	15602
Bautísta	93616
Bautístabay	156026
bay	358861
baya̱	39006
bayada	171629
bayadani̱	23404
bayadara	31205
baya̱jada	23404
bayantu	889353
bayantujisiy	15602
bayantumiy	23404
bayantunijyu̱	15602
bayantunijyu̱ra	15602
bayantuntidye	15602
bayantutavay	23404
bayantuti̱	23404
bayantuti̱bay	15602
bayantuveda	405670
bayantuvedati̱	39006
bayanu	109218
bayanujsa̱	23404
bayanumiy	23404
bayanuveda	15602
bayasiy	23404
Bení̱	15602
Bení̱mu	31205
