Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 245827

a	27531556
á	5145895
aá	2017679
áa	89493
aabá	467808
aábánáká	8135
aabɛ́	443401
aabɔ́	130172
aacá	24407
aáfákána	16271
aafakɛna	36611
aafákɛ́na	24407
ááfákɛ́na	20339
Aafasat	8135
aafɛ́na	40679
aaha	740358
aáhá	459672
aahákɛ́na	24407
aáhákɛ́na	8135
áahakɛna	16271
ááhakɛna	16271
aáháʼo	16271
aahɛna	12203
aahɛ́na	24407
aáhɛ́na	8135
áahɛna	8135
aákákɛ́na	20339
áákɛ́na	24407
aákɔ́nákɛ́na	36611
aákɔ́nákɛ́ná	8135
áákɔ́nákɛ́na	8135
áákɔ́nákɛ́ná	12203
aákɔ́nɛ́na	12203
aáláka	16271
Aalam	8135
aálɛ́áka	8135
Aálɔn	20339
aálɔ́na	8135
aálɔ́nákáná	8135
aálɔ́nána	12203
aálɔ́náná	8135
aamba	439333
áamba	321364
aambaka	122037
aambáka	81358
aámbáka	52882
áambaka	150512
aambákɛ́na	8135
aámbáya	1281388
aámɛ	219666
aana	85425
aáná	2835327
Aáná	3075333
aánjáláka	32543
aanɔ́	357975
aányɛ́	553234
aanyɛaka	12203
aányɛ́áká	8135
ááŋánáka	16271
ááŋɛ́na	40679
aáŋíá	69154
ááŋia	8135
aáŋíáka	28475
ááŋíaka	8135
aáŋɔ́nua	12203
aáŋɔ́núá	16271
aáŋɔ́núaka	40679
aáŋɔ́núáká	8135
aásábáka	8135
aásánáka	24407
aasɔ́	61018
áátáka	12203
aátákɛ́na	69154
aátákɛ́ná	40679
áátákɛ́na	8135
Aatemis	20339
aátɛ́	711882
aátɛ́na	16271
aatɔ́	671203
aayá	36611
aáyá	130172
abá	699679
Ába	12203
abácɛ	16271
abákála	16271
abákɛ	12203
abalɛbalɛ	12203
abaná	8135
abaŋabɛbɛa	69154
abɛ́	1383086
abɛ́bándána	20339
abɛ́kɛ́lɛ́na	73222
Abɛl	20339
Abɛ́laham	451537
abɛ́sámbá	73222
Abiya	16271
Abiyut	8135
Abólos	48814
abɔ́	1183759
ábɔ́	862395
acaha	16271
acahacaha	8135
acɛ́	378314
afacɛ́	8135
afala	36611
afalɔ́	8135
afɛ́kɛ́	8135
afɛná	8135
ahá	557302
Aháas	8135
aháŋá	833919
aháŋáʼo	8135
ahátátá	24407
ahɛ́	187123
