Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 380207

ก	1493923
กก้	7890
กกาน	7890
กงา	17390526
กง่า	194630
กงาก	854797
กง่ากย้า	362960
กงาง	13150
กงาจฺ่า	60493
กงาชฺ้าง	7890
กงาซ้าง	5260
กงาซฺ้า	5260
กงาซฺี้	52602
กงาดื้ง	176219
กงาต้าง	44712
กงาม	412932
กงามย้าง	489207
กงาม่า	18411
กงาย	23671
กงายคื่น	13150
กงาอ่	7890
กงู	4778975
กงูม	49972
กงูมู	804824
กชฺ้า	5260
กนา	873208
กน้า	42082
กบ่า	15780
กย่า	60493
กย้า	231452
กยาบ	63123
กย้าบ	49972
กริป	36822
กรีก	76274
กล	13150
กล่อฮู	23671
กลา	312987
กล่า	23671
กล้า	23671
กลาง	57863
กล่าง	5260
กลาน	31561
กล่าม	13150
กลื้อ	7890
กว่า	520768
กส์	42082
กอ	547070
กอ่	13150
ก่อ	71013
ก้อ	47342
กอก	26301
กอง	73644
ก่อง	468166
ก้อง	3490204
กองพัน	5260
กอชี	5260
กอน	7890
ก่อน	5260
กอป	5260
ก้อม้	13150
กอย	94685
กอย้	7890
กอเล	5260
กอฮู	57863
กอาง	10520
กัล	13150
กา	4060945
ก่า	644385
ก้า	602303
กาค	5260
ก่าค	7890
กาง	1217757
ก่าง	15780
กางเขน	270905
ก่างพ	347179
ก่างพ่า	26301
กาแง	247233
กาโจ	13150
กาชา	81534
กาชี	49972
ก่าซ่	7890
ก่าซ้าด	1386087
กาญ่าม	270905
ก้าด	49972
กาน	2861599
ก้าน	263014
กานอ	15780
กานา	26301
กาน้า	34191
กานื	10520
กาแน	263014
กาโน	92055
กาปี	7890
กาเป	36822
ก่าม	665426
ก้าม	63123
ก่ามป่อน	462905
กามั	5260
กามา	7890
กามู	7890
กาย	31561
กาย้	73644
กาเย	89424
การ์	13150
กาลา	21041
กาว	39452
กาวา	13150
กาโว	7890
ก่าอ่	86794
ก่าฮื่น	7890
กำมะถัน	18411
กำไร	5260
กิโลกรัม	5260
กิโลเมตร	23671
กี่	5260
กี่ว	23671
กื้ง	57863
กื้ด	18411
กืน	5260
กื่น	13150
กื้น	18411
กือ	49972
กื่อ	118356
กู	2485488
กู่	107835
กู้	68383
กูญ่าม	205151
กู้ด	5260
กูตี	10520
กูน	15780
กูนื	123616
กูปี	13150
เก	347179
เก่	28931
เก้	10520
