Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 204219

a	32837297
á	8363570
aa	190971
aá	10993100
Aã	29380
áá	426013
aalɛ́	24483
aalɩ́	53863
aamalɩ́	14690
Aanɛ	9793
aara	166487
áárá	39173
aarɔ	63657
Aarɔŋ	24483
aasɛ	9793
ábádá	9793
Abɛl	24483
Abiya	9793
Abɩrahaŋ	514153
Adaŋ	68553
Adɩ	9793
Adɩmɩŋ	9793
Agaarɛ	14690
Agabisi	9793
Agiripa	63657
aɩ́	29380
Aɩ́	220351
Akayi	53863
Akila	29380
Aleluya	19586
Alɛkzaŋdɛ	24483
Alɛkzaŋdiri	19586
Alfa	14690
Alfe	24483
állɛ	631674
alpɛ	9793
amá	1508184
Amá	2531595
Amɩɩ	142004
Amɩnadabɛ	14690
Amɔsɛ	9793
ana	308492
Ana	1268246
áná	1008721
Anaasɛ	19586
Ananɩyasɛ	53863
ánáwa	181178
anɛ	2840088
anɩ́	58760
anɩ́ŋ	9793
anɩ́rá	19586
anɩ́wa	9793
áŋ	680641
aŋbɛlɛ	24483
Aŋdɩrɩ	58760
áŋkʋráŋ	9793
áŋsáŋsɛ	19586
Aŋtɩɔsɛ	132211
áŋwa	14690
Áŋwa	19586
aŋwero	14690
áŋwóŋwa	9793
Apolosi	53863
ár	44070
árá	78347
Arabi	9793
Arimate	19586
arɩ́	3119200
Arɩfakzadɛ	9793
arɩ́rá	48967
arɩ́rɩ́	78347
arɩ́rɩ́ŋ	53863
arɩ́rɩ́wa	117520
arɩ́rʋ́	151797
Arɩsɩtarkɛ	24483
arɩ́wɔ́	112624
Arɩyɔpaazɛ	14690
Arnɩ	9793
Arsiipi	9793
Artemisi	24483
arzána	9793
Asɔsɛ	9793
Atɛɛnɛ	29380
Azɛrɛ	9793
Azi	102830
bá	14690
baa	1483701
báá	1934198
báákɛ	9793
báákʋ́	14690
báála	391736
báálɔ	1885231
baasɛ	9793
báásɛ	73450
báásɩ́ŋ	14690
báásʋ́	19586
Babɩlɔɔnɛ	58760
báhaksɩ́	39173
baka	381942
bákalá	9793
baksɛ	68553
bál	107727
balá	1513081
bála	337872
Balaamɛ	24483
baláwa	78347
báláwa	63657
balgo	102830
baljaasɛ	9793
balla	19586
ballɩ́	58760
ballɔ	215454
balpɛ	484773
báltɛ	9793
bamma	215454
bámmá	14690
bámmáwa	19586
baná	308492
bána	1292729
