Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 196297

a	50943
á	15282
abé	10188
ábé	61131
ábè	20377
ǎbè	15282
abéntɨ	10188
aběntɨ	15282
ábɛ́bhɛ́	15282
Ábɛl	40754
abɛp	15282
ábɛp	10188
abha	56037
ábhabhɛri	10188
ábhàbhɛri	66226
ǎbhàbhɛri	10188
abhak	1456975
ábhak	76414
ábhák	137546
ábhàk	50943
ǎbhak	45848
ǎbhák	193584
abhaka	10188
abháká	10188
ábhákántɨ	10188
abhap	45848
ábhárɛ́	96792
abhat	66226
ábhat	10188
abhay	40754
abháy	30565
ábhay	10188
ábháy	50943
abhé	35660
ábhé	25471
abhesi	91697
abhésí	20377
ábhèsi	30565
abhɛ	50943
ábhɛ́bhɛ́	15282
abhɛka	66226
abhɛn	8247706
abhɛ́n	117169
abhɛnɛ	25471
abhɛnɛfu	76414
abhɛ́nɛ́fú	142640
abhɛp	127358
abhɛ́p	646978
ǎbhɛ́p	15282
abhɛsɛ	81509
abhi	269999
abhɨkɨ	489054
abhɨ́kɨ́	896600
ábhɨkɨ	10188
ábhɨ́kɨ́	601129
ábhɨ́kɨ́re	40754
abhɨŋɨ	331130
abhɨ́ŋɨ́	96792
ábhɨ́ŋɨ́	147735
ábhɨ̀ŋɨ	25471
ǎbhɨŋɨ	25471
ǎbhɨ̀ŋɨ	40754
abho	922072
ábhó	71320
abhɔ	30565
abhɔŋ	1329617
abhɔ́ŋ	213961
abhɔ̌ŋ	259810
ábhɔŋ	35660
ábhɔ́ŋ	91697
ábhɔ̀ŋ	45848
ǎbhɔŋ	96792
ǎbhɔ́ŋ	40754
ǎbhɔ̀ŋ	30565
abhɔŋɔ	45848
abhɔ́ŋɔ́	10188
ábhɔ́ŋɔ́	1237920
abhɔt	20377
abhʉɛrɛ	10188
ábhʉ̀ɛrɛ	25471
abhʉɛt	20377
abhʉɛ́t	96792
ábhʉɛ́t	61131
abhʉrɛ	86603
abhʉ́rɛ́	45848
ábhʉ́rɛ́	86603
ábhʉ̀rɛ	71320
ǎbhʉrɛ	35660
ǎbhʉ̀rɛ	40754
Abíja	15282
Ábiud	10188
abɨk	61131
ábɨ̀k	10188
ǎbɨ̀k	15282
ábɨ́kɨ́	20377
abɨŋɨri	15282
abɨti	10188
abók	45848
ábòk	10188
ǎbók	10188
ábókó	10188
Abraham	15282
Ábraham	580752
