Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 201938

aadar	460537
aadha	94088
aage	906218
aagi	415969
aagya	133704
aai	703186
aain	470441
aais	1332092
aaj	252552
aajaad	9904
Aakhir	9904
aakhiri	14856
aakhri	346641
aam	19808
Aameen	133704
aami	74280
aamne	19808
aana	44568
aanand	29712
aanandit	9904
aañdhi	24760
aañkhi	480345
aañsu	39616
aao	386257
aap	916122
aapan	8205488
aapas	94088
aaṛh	9904
aas	14856
Aasa	9904
aaseem	9904
aasha	336737
aasheesh	589289
aashirbaad	14856
aasra	54472
aat	49520
aata	34664
aaṭa	44568
aate	89136
aaṭh	39616
aatma	376353
Aatma	1421228
aatmik	143608
aawe	178272
aay	2624567
aaya	361497
aayga	163416
aayke	14856
aaylenḍ	64376
aaywaala	14856
Aayzaaya	113896
Aayzak	94088
ab	1723301
abhi	826986
abiswaas	9904
abiswaasi	89136
Abiyaah	14856
Abraham	549673
achaanak	44568
Achaanak	54472
achambha	64376
achchha	2768176
achchhaai	29712
achchhi	19808
aḍalṭri	34664
adbhut	29712
aḍḍa	19808
adharmi	34664
adhikaar	297120
adhikaari	89136
adhmara	9904
admi	3228713
afsos	19808
agaiñsṭ	435777
agal	103992
agar	1376660
Agar	1931285
agarbatti	34664
Agbus	14856
agorat	29712
agore	9904
agorta	24760
agri	39616
agrimenṭ	44568
Agrippa	74280
agua	752706
aguaai	9904
Aibal	24760
aiheñ	9904
ainjal	594241
ainjals	430825
aiñṭh	9904
ajaad	123800
ajaadi	34664
ajeeb	9904
ajmaao	19808
akaal	24760
akalmand	9904
Akbila	24760
akela	14856
akele	178272
akelle	29712
Akhaaya	39616
Akhmeeri	24760
akkil	14856
alaawa	34664
alag	183224
Alfa	14856
alge	59424
Ameenaadaab	14856
amma	425873
anaaj	39616
anaath	9904
Ananias	69328
anant	321880
añdha	302072
añdhera	203032
añdhiyaar	69328
añgaar	14856
añgna	44568
añguur	148560
Aniyaas	14856
anjaan	133704
anjeer	99040
añjora	64376
Annas	9904
ant	118848
Antaakia	118848
antar	29712
anugrah	24760
anusaar	9904
anyaay	34664
apeel	9904
apmaan	64376
apnaai	84184
apnaain	14856
apnaais	84184
apnaao	19808
apnaate	9904
apnaawa	19808
apnaay	252552
apnaaya	19808
apnaayga	24760
apne	1233051
appoinṭ	19808
apraadh	9904
apraadhi	54472
Apullos	74280
