Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 187244

Abia	21362
Abihud	10681
ada	619512
Adama	128175
adami	10681
adana	10681
adanda	112153
adanta	26703
Adi	10681
adimu	16021
adina	96131
Admin	10681
Ae	26703
Aeropagus	16021
Agabus	21362
agama	886543
agamami	10681
agamanda	74768
agamangki	32043
agamanta	90790
agayana	2921321
Agayana	6029565
agina	304415
Agina	373843
aginami	26703
Aginami	144196
Aginari	32043
Agripa	85450
Ahas	10681
ahi	934609
ahihe	122834
ahikau	74768
ahike	10681
ahiko	10681
ahimi	74768
ahimu	32043
ahina	283053
ahiNa	283053
ahinda	32043
ahingkai	21362
ahingku	16021
ahiNgku	26703
ahinta	16021
akala	10681
akalana	10681
akalanda	16021
Akaya	69428
Akim	10681
Akwila	53406
Ala	17538612
alakau	10681
Alami	48065
Alamide	21362
AlaMu	10681
alana	923928
alanda	90790
AlaNgku	32043
Alari	37384
ale	16021
Aleksander	32043
Aleksandria	21362
alemu	48065
alena	21362
Alfeus	26703
alipaa	26703
alo	2536796
alona	640875
alonda	10681
alongku	10681
Alpa	16021
ami	80109
amihe	21362
amimi	117493
amimokau	37384
amimoNa	16021
Amin	160218
Aminadab	21362
aminami	26703
Amon	10681
Amos	10681
ampu	747687
Ampuki	16021
ampuku	21362
Ampuku	53406
ampumi	37384
Ampumi	58746
Ampumu	21362
ampuna	325778
ampunda	96131
Ampunda	96131
ampungiana	16021
Amputa	507359
ana	133515
Ana	678259
analei	58746
anami	74768
anamu	133515
anana	2227040
ananahe	16021
AnanaKo	21362
ananda	165559
anangkoi	710303
anangku	341800
Ananias	106812
anantomoane	101471
anantowawine	154878
Andaria	69428
ane	8528978
anggoro	411228
anggoronda	10681
angi	16021
angka	26703
anitu	299075
anitunda	10681
anitunta	10681
anti	3957403
antiana	21362
antimide	16021
Antiokia	218965
Antipa	10681
Antipas	32043
anu	742346
anumi	69428
anumu	48065
anuna	186921
anunda	42725
anungku	26703
apa	5735831
apami	53406
Apami	74768
apari	37384
Apari	42725
api	469975
Apolo	90790
ara	9874815
Arabia	16021
arahe	1372540
arakau	181581
arake	64087
arami	234987
aramohe	32043
arana	32043
araNa	26703
arari	21362
arato	26703
arii	16021
ariina	10681
Arimatea	21362
Aristarkus	32043
Arkipus	10681
Arni	10681
Arpaksad	10681
Artemis	32043
Asa	10681
asala	128175
asele	197603
