Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 188523

a	3087156
aa	31826
aacai	116696
aafi	10608
Aafi	10608
aafin	84870
Aafin	238697
aafo	15913
aafoquin	10608
aama	31826
aamaran	10608
aamun	10608
aano	15913
aaqui	21217
aaquin	58348
aarifi	10608
Aarón	53043
aashcani	10608
aashcaquin	26521
aashqui	10608
aashquima	10608
aashquin	111392
aashquiquin	15913
aashu	15913
aasi	10608
Aatocai	26521
aaton	15913
Abel	31826
Abías	21217
Abiud	10608
Abraham	763832
Abrahamfin	15913
Abrahamhuunoa	15913
Abrahamqui	10608
aca	270524
acachori	37130
acachorishori	10608
acafiri	15913
acafo	31826
acahuun	190958
acai	456177
Acaico	10608
acaifo	42435
acaino	79565
acaiton	58348
acama	31826
acamainquin	10608
acamaqui	26521
acamaquishon	26521
acani	21217
acanicain	10608
acanima	26521
acaniquin	10608
acapun	10608
acaquin	15913
acaran	31826
acashma	63652
acataima	15913
Acaya	42435
Acaz	10608
achacoin	42435
achi	15913
achia	10608
achiaifotian	10608
achicashon	143218
achifain	15913
achimacani	15913
achimacun	10608
achimai	21217
achimaicai	15913
achimaiquin	15913
achimanai	10608
achimani	42435
achimashocun	10608
achimashon	15913
achimashquin	42435
achimashquiquin	15913
achinifo	58348
achinifoma	10608
achinima	15913
achinonfo	31826
achipainifo	15913
achipaiti	10608
achishon	74261
Achishtan	15913
achitan	15913
achitiroma	10608
acho	21217
achon	31826
acoinmisi	15913
acoinna	10608
acoinnashu	10608
acoya	15913
acuaino	10608
acucahuani	10608
acufainnaquin	10608
acunma	31826
Adán	137914
Adi	10608
Admin	10608
afafainnaino	10608
afain	15913
afainocai	10608
afanan	7054842
afanancai	111392
Afanancai	132609
afananri	26521
afananricai	10608
Afananricai	26521
afi	477395
afiaiton	26521
afiaquin	10608
aficai	10608
aficoin	68957
Afifin	26521
afin	556961
afincoin	137914
afinri	15913
afiranan	47739
afiri	222784
afo	180349
afoan	116696
afoancai	26521
Afoancai	26521
Afoanfin	10608
afoanri	63652
afoanrifi	37130
afocai	42435
Afocai	63652
afofori	21217
afohuunoa	127305
Afohuunoacai	10608
afohuunoashu	10608
afohuunshon	31826
afoqui	15913
afori	31826
aforifi	21217
afu	4476907
afuchi	15913
afufori	10608
Agabo	15913
Agar	26521
agata	10608
Agripa	47739
Agripan	10608
ahua	1920190
ahuacai	31826
