Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 369740

a	57251041
aa	13523
aan	51387
aavë	2704
Aba	2704
Abadon	2704
Abaëataꞌ	2704
Abaëiaꞌ	5409
Abilene	2704
Abiut	5409
Abraham	386758
Adam	56796
Adiꞌ	5409
Adramitium	2704
Aëkoniam	21636
aën	8113
Aënias	10818
Aënon	2704
aeoh	2704
Aeoh	13523
Aësak	75728
Afrikaꞌ	5409
Agabus	5409
Agastas	5409
aget	2704
Agripaꞌ	45978
ah	430031
ahah	5409
ahik	416508
Ahik	854654
ahikta	89251
Ahikta	91956
Ahiqaꞌ	2704
Aiah	2704
Ais	175799
Aisaëaꞌ	78433
Akaeaꞌ	2704
Akaëaꞌ	24341
Akaëkus	2704
akaꞌ	13523
akeh	21636
Akëltamaꞌ	2704
Akereas	2704
akis	213663
Akuilaꞌ	18932
akuk	868177
Alëksantaꞌ	21636
Alëksëndriaꞌ	10818
amamot	21636
amamun	16227
amanih	2704
ametis	2704
Amfipolis	2704
Aminadëp	10818
Amo	8113
amop	75728
Amos	5409
amot	562557
Ampliatus	2704
amun	21636
Ananaës	43273
ananoeh	10818
Anas	16227
anaꞌ	16227
Andronikus	2704
Ani	2704
Aniꞌ	2704
ankaꞌ	16227
ankeroꞌ	659923
ankesep	2704
anoe	335370
anoeh	484123
Antiök	105479
Antipas	2704
Antipatris	2704
antoen	776221
aoaꞌ	64910
Apaapo	197436
Apaësaꞌ	2704
Apaksat	5409
apan	2704
Apan	2704
apaneah	5409
apaneoꞌ	2704
apapuh	2704
apaꞌpon	2704
apaꞌpuh	189322
apean	2704
apeera	10818
apeere	5409
apeero	2704
Apeles	2704
apen	86547
apeneah	13523
apeneöm	37864
apeneoꞌ	8113
apeomah	2704
Apias	13523
Apiaꞌ	2704
apiire	10818
apin	2704
Apius	2704
Apoloniaꞌ	2704
Apölos	37864
Apolyon	2704
apon	2704
aposol	430031
apuh	2707307
arapasta	2704
araꞌ	2704
are	8113
Areapakas	5409
Arebiaꞌ	8113
Aretas	2704
Arimatiaꞌ	10818
Aristakus	13523
Aristobulus	2704
ariuk	2704
Arkipus	5409
Armagedon	2704
Aron	16227
arus	175799
Asaꞌ	5409
Asinkritus	2704
Asos	8113
Asotus	2704
ataaton	62205
ataeah	1649807
Ataliaꞌ	5409
atan	16227
atantön	8113
Atemis	27046
Atemus	2704
Atëns	21636
