Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 141614

a'e	14122
Aarón	42368
Abel	49430
Abías	21184
Abihud	14122
abismo	14122
abogado	28245
Abraham	776759
Acaya	77675
Acaz	14122
aceite	63553
achane	3791997
achaneana	7612241
achaneanaicha'a'i	14122
achaneanaina	14122
achaneicha'a	42368
achanekene'i	14122
achanemirana	35307
achanetataji	14122
achanetatajiana	14122
achene	473117
acheneana	14122
achenechakaya	35307
achichu	70614
achichupuka	14122
áchuji	35307
Adán	112983
Adí	14122
Admín	14122
Agabo	14122
Agar	49430
Agripa	91798
ajaira	169474
Ajaira	324826
ajaira'i	14122
ajairana	529608
ajairapa	14122
ajapanu	14122
ajumeruka	42368
ajureka	282457
Ajureka	1278122
áka'e	21184
áka'e'i	14122
áka'e'ini	14122
Áka'echa'a	14122
áka'epa	28245
ákaikutiara	127106
ákaikutiara'ini	70614
ákamunu'ini	14122
akane	494301
akaneni	14122
akanewakainapa	14122
akanewakakene'i	14122
Ákarawa'u	14122
ákarichuima'i	14122
ákasiña	14122
akasiñawa	21184
ákasiñawa	35307
akasiñawa'ini	14122
ákasiñawa'ini	42368
akenuka	748513
Akénuka	77675
akenuka'ena'ini	14122
akenuka'i	56491
Akenuka'iware	14122
akenukaini	21184
akenukaira'i	35307
akenukairanu'i	14122
akenukairayare	14122
akenukairayare'i	14122
akenukana	240089
akenukana'i	28245
akenukara'ana	155351
akenukara'ana'i	14122
akenukavirayare	21184
akenukaya	21184
akenukayare	14122
akenukayare'i	35307
akutena	21184
ákuti	77675
ákuti'ini	42368
ákutikaka'i	14122
ákutikaka'ini	14122
ákutima'i	14122
ákutini	21184
ákutinu	28245
ákutinu'ini	14122
ákutipa	14122
alacrán	28245
alar	14122
alauchu	14122
Alejandría	28245
Alejandro	35307
Aleluya	28245
Alfeo	35307
Aluresi	303642
ama'e	91798
amairi'a	84737
amairi'a'i	49430
amairi'aina'ini	14122
amairi'apa	14122
amaperu	550793
amaperuana	233027
amaperuanaicha'a	14122
amaperuchicha	35307
amaperukijiana	14122
amáratataji	42368
Amén	169474
Ámeta	14122
Aminadab	28245
Amón	14122
Amós	14122
ámutu	21184
Ámutu	21184
ámutu'ini	77675
amuya	360133
amuyaicha'a	14122
amuyana	141228
amuyapana	14122
Ana	14122
anaki	14122
ánaki	1059217
Ánakiapaicha'a	14122
ánakiapaipa	42368
