Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 758419

a	109120420
Abadon	3955
abang	2637
Abang	2637
Abarim	13185
Abba	3955
Abda	2637
Abdi	5274
Abdiel	2637
Abdon	13185
Abednego	18459
Abel	31644
Abi	5274
Abiathar	42193
Abib	9229
Abida	2637
Abidan	3955
Abidon	2637
Abiel	5274
Abiezer	7911
Abiezerte	5274
Abigail	31644
Abihail	10548
Abihu	15822
Abija	50104
Abimael	2637
Abimelek	2637
Abimelekh	88341
Abinadab	15822
Abiram	14503
Abishag	6592
Abishai	32963
Abishalom	2637
Abishua	9229
Abishur	3955
Abiud	2637
Abner	85704
Abraham	352048
ABRAHAM	3955
Abram	93615
ABRAM	2637
Abrona	2637
Absalom	129216
achi	2637
Ada	10548
Adaia	14503
Adam	36918
ADAM	3955
adang	9229
adangte	3955
Adangte	7911
Adar	18459
Adbeel	2637
Adi	2637
adia	29007
adiakin	6592
Adiakin	7911
adiam	5274
Adiel	5274
adik	6592
adika	3955
Adin	5274
ading	555102
adinga	1433244
adingin	1013951
Adma	6592
Adna	5274
Adon	2637
Adoni	6592
Adonija	42193
Adonikam	3955
Adoniram	6592
Adramelekh	2637
Adriel	2637
Adulam	15822
Adumim	3955
Afek	11866
Afia	2637
Agaba	2637
Agag	15822
ageit	2637
Agripa	15822
ah	19146408
Ahab	123942
AHAB	2637
ahang	64608
Ahang	1479393
Ahangbel	22415
Ahasuera	38237
AHASUERA	2637
ahau	14503
Ahau	14503
ahaupa	9229
Ahaupa’n	3955
ahaute	3955
Ahaute	7911
ahaute’n	5274
Ahava	3955
Ahaz	60652
Ahazia	59333
ahi	15206633
ahia	1039003
ahiam	7911
Ahiezer	7911
ahih	2734636
Ahihangin	10548
ahihhanga	239972
Ahihhanga	324358
ahihhangin	516864
Ahihhangin	2201949
ahihin	2637
ahihkei	9229
ahihleh	2637
Ahihleh	3955
ahihmanin	2637
ahihna	35600
Ahija	29007
Ahikam	32963
ahilou	2637
Ahilud	5274
Ahimaaz	18459
Ahiman	5274
Ahimelekh	23733
Ahimoth	2637
ahina	2637
ahingte	2637
Ahinoam	14503
Ahio	7911
ahipa	27689
ahipa’n	6592
Ahira	6592
Ahiram	2637
Ahisamak	3955
ahita	184594
Ahithofel	25052
Ahitub	29007
Ahoha	5274
ahoih	3955
Aholiab	5274
ahte	56696
ai	44830
Ai	56696
Aia	7911
