Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 185641

अकक्षर	10773
अकबकय	21546
अक्विला	32320
अखमीरी	10773
अखाया	53867
अंग	231629
अंगठी	10773
अंगमन	10773
अगर	2951934
अंगरी	53867
अंगिया	53867
अगुवा	75414
अगुस्‍तुस	10773
अंगूर	323204
अंगोर	10773
अग्रिपा	59254
अचरज	226243
अजम	10773
अज्ञान	10773
अटल	32320
अठारह	16160
अत्‍याचार	21546
अथाह	37707
अदभुद	10773
अद्दी	10773
अधमोरा	10773
अधरम	118508
अधरमी	80801
अधिकार	436326
अधिकारी	129281
अधिकारीमन	32320
अधीन	425552
अधीनता	16160
अधुरा	21546
अध्यान	10773
अन	161602
अनदेखार	21546
अनन्‍त	10773
अनपढ़	10773
अनाइत	1648342
अनाइते	150828
अनुग्रह	700276
अनुचित	32320
अन्‍त	107734
अन्‍ताकिया	102348
अन्‍द्रियास	70027
अन्‍धरा	269337
अन्‍धरामन	59254
अन्‍धार	328591
अन्‍न	16160
अन्‍य	107734
अन्‍याय	91574
अपनेहे	37707
अपबितर	53867
अपमान	48480
अपराध	123895
अपराधी	26933
अपुल्‍लोस	48480
अबिनासी	10773
अबियाह	16160
अबिश्‍वास	16160
अबिश्‍वासी	37707
अबीहूद	10773
अब्राहम	414779
अभक्‍ति	32320
अभागा	16160
अभिलाषा	86187
अभिषेक	26933
अमरता	21546
अमोरा	16160
अम्‍मीनादाब	21546
अरखिपूस	10773
अरतिमिस	26933
अरनी	10773
अरपक्षद	10773
अरब	10773
अरिमतिया	21546
अरिस्‍तरखुस	26933
अलग	26933
अलफा	10773
अलबत	10773
अंश	53867
अशुद्ध	317817
अशुद्धता	26933
असफल	10773
असर	10773
असल्‍याह	10773
अस्‍तिर	10773
अस्मभाव	10773
अस्‍सुस	10773
आंइख	560221
आंइखे	10773
आइग	500966
आइज	307044
आइंठाल	16160
आइन	32320
आंईख	10773
आउर	41364784
आउराइत	1131215
आउराइतमन	247790
आउराइतमनके	53867
आउरे	1373618
आउरों	193922
आकाल	59254
आकाश	425552
आंकूस	10773
आखरी	323204
आखिर	80801
आखीम	10773
आंगना	80801
आगबुस	10773
आगम	32320
आगमबक्ता	597928
आगमबक्ताइन	10773
आगमबक्तामन	328591
आगमबक्तामनके	10773
आगमबाणी	269337
आगहे	339364
आगुवाइ	75414
आगुवामन	37707
आगे	1427486
