Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 178024

A	22468
Aarón	33703
Abba	16851
abecedario	22468
Abel	33703
aber	16851
Abías	22468
Abiud	11234
Abraham	831348
Acaya	67406
Acaz	11234
acha	11234
achi	16851
achitzin	162899
achón	11234
achtoj	1584056
Adán	129196
Adi	11234
afuersa	11234
Agabo	11234
Agar	33703
Agripa	84258
águila	11234
Aján	84258
ajko	28086
ajkopan	101109
ajsi	129196
ajsiki	78641
ajsis	219071
ajsiskej	11234
ajsiti	44937
ajsitiwej	16851
ajsitiwetzi	11234
ajsitok	56172
ajwiak	33703
ajwiakayotl	129196
akaj	2696265
akatl	16851
akawalkaltin	16851
akin	2988361
akinmej	932458
akosamalotl	11234
akuerdo	325798
akuitlatl	28086
akuxaj	16851
alabastro	16851
Alejandría	22468
Alejandro	33703
Alfeo	28086
amakaj	393205
amatl	95492
amatlajkuilole	247157
amatlanawatile	11234
amechchiwilikan	11234
amechelnamiktis	11234
amechijtlako	11234
amechiknomati	11234
amechilwi	16851
amechilwia	28086
amechilwiaj	16851
amechilwikan	16851
amechilwis	67406
amechilwiskej	33703
amechiskalti	11234
amechita	28086
amechitakan	11234
amechitati	39320
amechitatij	16851
amechititis	22468
amechixmati	11234
amechixpolos	11234
amechkajkayawa	56172
amechkajkayawakan	22468
amechkajkayawaskej	16851
amechkakiliskej	11234
amechkawas	11234
amechkawilia	11234
amechkixtilikan	11234
amechkokoliaj	33703
amechkokoliskej	33703
amechkuateekis	16851
amechmachti	11234
amechmachtia	28086
amechmachtis	16851
amechmachtiskej	11234
amechmaka	207837
amechmakakan	61789
amechmakas	202219
amechmakaskej	16851
amechmakixtis	67406
amechmatilti	11234
amechmatiltis	16851
amechmayawi	11234
amechmiktis	11234
amechmiktiskej	16851
amechmonekuitlawia	11234
amechnankilis	22468
amechnawati	11234
amechnawatia	33703
amechnawatiaj	28086
amechnawatis	28086
amechnotza	11234
amechontlajpaloa	61789
amechontlajpaloaj	78641
amechpalewi	33703
amechpalewia	11234
amechpalewikan	16851
amechpalewis	73023
amechpalewiskej	22468
amechpia	11234
amechpolo	11234
amechpoloa	73023
amechpolos	11234
amechpopostekis	11234
amechresibiroa	28086
amechresibiroaj	22468
amechresibiros	11234
amechresibiroskej	22468
amechtekipachoa	11234
amechtemaktiskej	33703
amechtiochiwa	50554
amechtiochiwas	16851
