Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 207524

a	616796
aaadi	72280
aaadubo	19274
aaagyi	53005
aabla	149380
aabu	14456
aada	57824
aadi	38549
aadú	24093
aaƒɛ	24093
aaƒɔ́	14456
Aaƒɔ́	14456
aagyá	19274
aakali	24093
aakana	28912
aakɛ́	14456
aakpali	9637
aakya	19274
aalɛ́	91555
aalɔ	9637
aani	4905456
aaní	9637
aanu	187930
aanú	9637
áanu	14456
aanwu	14456
aanyi	9637
Aaron	24093
áasa	9637
aasɛ	19274
aasí	14456
aasia	19274
aasu	130105
aata	24093
aatɛku	14456
aatɛmiku	9637
aatina	62643
aatu	14456
aatuna	9637
aavá	9637
aavlanyɔ	81918
aavlatɛ	53005
aavlene	125286
aawia	115649
aayá	28912
aayɛyɛ	9637
aayɔ́	173473
aba	28912
abakyula	9637
ábala	9637
abalɛ	28912
abambadi	62643
aban	303579
abanu	14456
abasiaku	19274
Abba	9637
Abel	19274
abɛdi	33731
abɛla	77099
ábɛla	9637
abi	631252
ábi	14456
Abia	9637
abinkpo	9637
abiɔ	24093
abla	125286
ábla	139742
ablala	293941
abloduma	14456
abɔku	19274
Abraham	520421
abu	1175767
abuala	38549
abuli	101193
abuni	356585
abwɛ	14456
ábwɛ	62643
abwi	9637
ada	163836
áda	106011
adagyaa	19274
adaka	28912
adaku	14456
adala	255392
Adam	43368
adanku	53005
adi	1662458
ádi	101193
adia	19274
ádia	9637
adiƒuala	14456
adikpi	38549
adila	828819
adingyii	9637
adɔlɔla	53005
adɔnku	9637
adu	9637
ádu	19274
adubo	130105
adubɔbla	28912
adubɔda	19274
adubɔdi	9637
adubɔƒɛ	24093
adubɔƒɔ	24093
adubɔkana	19274
adubɔkɛ	38549
adubɔkywi	9637
adubɔlɛ	48187
adubɔnu	48187
adubɔsia	24093
adubɔsiaku	9637
adubɔsu	57824
adubɔtina	9637
adubɔya	14456
adububo	14456
adubudie	24093
adubudu	9637
adubugyie	9637
adubugyingya	9637
adubunu	28912
adubunwini	14456
adubunye	14456
adubuse	9637
adubusie	9637
aƒaƒa	9637
aƒɛ	53005
áƒɛ	38549
aƒo	28912
aƒɔ	139742
áƒɔ	163836
aƒualadi	53005
áƒuna	9637
aƒunadi	9637
Agabo	9637
agaboku	24093
agala	14456
agba	77099
agbanvuo	9637
ago	101193
Agripa	57824
agya	48187
ágya	14456
