Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 125005

a	599976
ą	247990
ā	2559897
ā̊	71997
ā.airiiə̄mā.iš́iiō	23999
ā.manaŋhō	47998
a.ratu.friiō	87996
a.ratu.friš	103995
a.spərənō	23999
a.srāuuaiiō	47998
ā.striieiti	31998
āat	23999
Āat	119995
āat̰	9351625
ab	23999
abauuat̰	31998
abdōtəme	31998
ābərəte	31998
ābərətəm	23999
abifrā	23999
ābiiō	87996
ābīš	39998
aꞵādišāhą	23999
āꞵāiiat̰	55997
aꞵāxš	223991
aꞵazāiiāt	239990
aꞵazān	23999
aꞵazūnī	383984
āca	2495900
āca.nō	47998
Āca.nō	103995
ācaraiti	31998
acištəm	39998
ād	31998
ādā	79996
ādāi	63997
ādąm	39998
ādar	39998
ādāt̰	23999
ādātāt̰	23999
adāuṇta	23999
ādax́iiunąmca	39998
adərətō.t̰kaēṣ̌ō	31998
ādiẟāiti	31998
Ādim	31998
aẟa	335986
aẟairi	63997
aẟāiš	31998
aẟāiti	55997
aẟāitiianąm	23999
aẟāitiiō.aŋharəϑrəm	63997
aẟāitiiō.xratuš	39998
aẟaoiiamnō	79996
aẟaoiiō	23999
aẟāt̰	383984
aẟauuīm	23999
aẟꞵanəm	71997
āẟū.frāẟanąm	263989
aē	55997
aēbiiō	23999
aēibiiascit̰	23999
aēibiiō	263989
aēiti	63997
aēm	239990
aēnaŋhąm	23999
aēnaŋhē	143994
aēša	47998
aēṣ̌a	1359945
aēšąm	71997
aēṣ̌ąm	1103955
aēšąmca	39998
aēṣ̌asā	31998
aēṣ̌əməm	31998
aēsma	39998
aēsmą	55997
aēṣ̌mahe	79996
aēsmanąm	87996
aēsmąsca	103995
aēsməm	71997
aēṣ̌məm	47998
aēṣ̌mō	39998
aēsmō.zastō	39998
aēšō	71997
aēṣ̌ō	311987
aēta	199992
aētā̊	87996
aētaẟa	367985
aētaēšąm	95996
aētaēṣ̌ąm	295988
aētaēṣ̌uua	63997
aētahe	543978
aētahmāi	39998
aētahmāiiuš	71997
aētahmāt̰	47998
aētahmāt̰cit̰	23999
aētahmi	335986
aētaiiā̊	63997
aētąm	31998
aētą̇m	71997
aētą̇mcit̰	23999
aētaŋhā̊	47998
aētaŋhąm	87996
aētat̰	1055957
Aētat̰ca	23999
aētauuat̰	223991
aētauuatō	55997
aēte	1095956
aētə̄e	31998
