Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 264624

a	4723683
aa	279642
aakaa	117147
aalig	15115
aam	714220
aamon	18894
aanak	7557
aang	294757
aangat	166273
Aaron	22673
aavat	34010
aaw	7557
aawang	26452
Abel	22673
Abias	15115
Abiud	7557
Abraham	434578
Acaya	41568
Acaz	7557
ad	570620
Adan	71799
adba	22673
Adi	11336
Admin	7557
Agabo	7557
Agar	18894
agaw	7557
aggi	15115
aggom	37789
Agripa	52905
ahad	4432704
ahaw	86915
ahawon	15115
akaa	18894
akas	45347
akon	60463
aku	41568
alabastro	11336
alan	7557
alas	52905
Alejandria	15115
Alejandro	18894
Alfeo	18894
alin	52905
allak	260747
allang	15115
allow	1825231
allow’t	49126
Allow’t	222957
allus	45347
alpa	26452
Ama	15115
aman	170052
amin	52905
Aminadab	15115
ammis	22673
ammot	204063
Amos	15115
amoy	4527178
amoy’d	2482768
ampas	18894
ampoo	45347
ampow	22673
ampow’t	1224378
amu	241852
amung	7557
an	1530473
ana	26452
anak	2849325
anan	56684
Ananias	56684
Anas	18894
Andres	52905
angat	18894
angga	15115
angoy	377894
annom	94473
anon	763347
anong	37789
anow	7557
anoy	11336
Antioquia	117147
antog	41568
antoy	49126
antoy’n	136042
antug	11336
apang	15115
apii	94473
Apolos	49126
apostoles	468589
apput	37789
apu	30231
aput	22673
apuu	68021
apuy	351442
Aquila	26452
Aquim	7557
Arabia	11336
Aram	7557
arat	491263
Areopago	11336
Arfaxad	7557
ari	94473
Arimatea	15115
Aristarco	18894
arka	18894
Arni	7557
arok	37789
Arquipo	7557
as	15115
Asa	7557
Aser	7557
Asia	71799
asnu	64242
Ason	7557
asow	226736
assin	18894
asupre	26452
at	158715
atag	4194630
atan	15115
Atenas	22673
ating	15115
atod	49126
atop	30231
atu	56684
aung	18894
aus	34010
avoy	7557
avu	11336
aw	491263
awa	347663
awak	7557
awang	120926
awi	18894
awoy	207842
awoy’n	170052
ay	3340588
ay’n	479926
ay’t	786020
ayas	215399
ays	11336
ayu	321210
ayun	11336
ayyad	185168
Azor	7557
ba	869157
baahon	22673
baansi	22673
baavag	22673
Babilonia	49126
badas	30231
badnow	117147
bagkos	11336
bagyu	15115
baha	7557
baka	79357
baku	45347
Balaam	15115
baling	347663
Balkon	11336
balus	34010
banga	11336
bangkoy	113368
bangku	7557
bangog	26452
banod	11336
bantoy	132263
