Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 239726

a	1447485
aa	4171
Aba	4171
Abadoni	4171
Abaisa	8342
abata	54228
Abela	41714
Aberahamo	525600
abia	6081943
Abiatara	4171
abiatorehai	129314
abidadama	2807371
abidia	75085
Abilene	4171
Abiuda	8342
abona	4171
Adamina	8342
Adamu	75085
Adaramuteno	4171
Adaria	4171
adavadia	4171
adavaia	112628
adavana	412971
Adi	8342
adorahi	50057
Adorahi	54228
aena	529771
Aenea	12514
Aenona	4171
Afrika	8342
Agabo	12514
Agripa	62571
Ahasa	8342
ahuna	95942
ai	5260172
aiemai	1059542
Aigupito	146000
aiona	41714
aisi	20857
Akaia	54228
Akaiko	4171
Akelao	4171
Akeledama	4171
Akimi	8342
Akipo	4171
Akwila	29200
ala	100114
aladia	41714
alaia	830114
Aleluia	12514
Alepa	8342
Alepeo	20857
Alesana	25028
Alesandria	16685
aloe	4171
amen	4171
Amen	116800
Amepilia	4171
Amepipoli	4171
ametuso.a	4171
Aminadaba	16685
amo	6152857
Amona	8342
Amosa	8342
amu	4171
Ana	29200
Anania	66742
Andrea	58400
ane	100114
anedia	8342
Anedroniko	4171
anena	4171
aneru	1005314
anerudia	8342
aneruna	33371
Anetipa	4171
Anetipatiri	4171
ani	763371
ania	817600
aniani	1485028
anianina	8342
anibou	12514
Anibou	29200
anibouna	4171
anidia	4171
anina	1389085
Antioka	120971
aoa	8342
aoanranh	4171
aonega	609028
Apasada	8342
Apele	4171
Apia	4171
Apio	4171
APOKALUPO	4171
Apoliona	4171
Apolo	70914
Apolonia	4171
aposetolo	538114
ara	8342
Arabia	12514
araia	158514
Aramagedono	4171
Arekipo	4171
Areni	8342
Areo	12514
Areta	4171
Aretema	4171
aria	354571
ariana	8342
ariara	95942
Arimatea	16685
Arisitako	20857
Aristobulo	4171
Arona	20857
Asa	8342
Asadoda	4171
Asere	8342
Asia	95942
Aso	8342
Asora	8342
Asunukrito	4171
atai	62571
ataiai	200228
Atalia	4171
Atena	37542
atoa	1580971
atodia	45885
au	454685
audia	20857
Augusto	16685
auka	229428
aukadia	12514
aukaia	20857
aukana	29200
auna	146000
auri	125142
ava	108457
avadia	12514
babalau	4171
Babulonia	120971
bada	2819886
badabada	108457
badadia	450514
badana	1626857
badibadina	8342
badibadinai	137657
badina	2974228
Badina	3153600
badinai	179371
badinaia	1030342
badu	642400
